id,chain_order,margin_m,names,changes,run_lengths_m,min_run_m,start_m,end_m,length_m,chord_m,ratio,max_offset_m
139,10,25,GERE AVENUE > WEST END DRIVE > ERIE BOULEVARD WEST,2,25.000 > 85.363 > 25.000,25.0,40.32647448116248,175.68929927345414,135.3628247927441,129.33921931191017,1.0465721496764846,14.052193714746242
140,10,25,WEST END DRIVE > ERIE BOULEVARD WEST,1,25.000 > 25.000,25.0,125.68929927345414,175.68929927345414,50.00000000038081,49.107546012242274,1.0181734592870115,4.699453871340627
141,10,50,GERE AVENUE > WEST END DRIVE,1,50.000 > 50.000,50.0,15.326474481162478,115.32647448116248,100.00000000006241,92.58242270993415,1.0801186345421954,18.168563967887934
142,10,50,GERE AVENUE > WEST END DRIVE > ERIE BOULEVARD WEST,2,50.000 > 85.363 > 50.000,50.0,15.326474481162478,200.68929927345414,185.3628247927523,175.3117851401637,1.0573323672709891,23.842490818774834
143,10,50,WEST END DRIVE > ERIE BOULEVARD WEST,1,50.000 > 50.000,50.0,100.68929927345414,200.68929927345414,100.00000000030876,98.29742057112114,1.0173206928451979,9.17873700223104
144,11,25,VELASKO ROAD > SOUTH AVERY AVENUE,1,25.000 > 25.000,25.0,1182.8957879050668,1232.8957879050668,49.999999999666606,49.97040054105083,1.0005923398310859,0.37519885970508
145,11,25,VELASKO ROAD > SOUTH AVERY AVENUE > AVERY AVENUE,2,25.000 > 977.655 > 25.000,25.0,1182.8957879050668,2210.5506689869917,1027.6548810820527,1010.5125731557142,1.0169639729200053,35.969265069667514
146,11,25,SOUTH AVERY AVENUE > AVERY AVENUE,1,25.000 > 25.000,25.0,2160.5506689869917,2210.5506689869917,50.00000000024139,49.99328711990321,1.0001342756342884,0.4096470953941384
147,11,50,VELASKO ROAD > SOUTH AVERY AVENUE,1,50.000 > 50.000,50.0,1157.8957879050668,1257.8957879050668,100.000000000175,99.82551298147041,1.001747920080681,1.6237861693130604
148,11,50,VELASKO ROAD > SOUTH AVERY AVENUE > AVERY AVENUE,2,50.000 > 977.655 > 50.000,50.0,1157.8957879050668,2235.5506689869917,1077.6548810820577,1058.068212801074,1.0185117254672371,36.77099689597362
149,11,50,SOUTH AVERY AVENUE > AVERY AVENUE,1,50.000 > 50.000,50.0,2135.5506689869917,2235.5506689869917,100.00000000043548,97.94471077747099,1.0209841777738675,8.355171508916397
150,11,100,VELASKO ROAD > SOUTH AVERY AVENUE,1,100.000 > 100.000,100.0,1107.8957879050668,1307.8957879050668,199.99999999989998,197.6361673082344,1.0119605268805831,8.491857915356615
151,11,100,VELASKO ROAD > SOUTH AVERY AVENUE > AVERY AVENUE,2,100.000 > 977.655 > 100.000,100.0,1107.8957879050668,2285.5506689869917,1177.6548810822624,1154.6578012058967,1.0199167925357175,40.83696827245606
152,11,100,SOUTH AVERY AVENUE > AVERY AVENUE,1,100.000 > 100.000,100.0,2085.5506689869917,2285.5506689869917,200.00000000067453,193.11958761143458,1.0356277292963345,24.6458991832761
153,12,25,NORTH MIDLER AVENUE > SOUTH MIDLER AVENUE,1,25.000 > 25.000,25.0,788.7209777281707,838.7209777281707,49.99999999948527,49.849668910846596,1.0030156888084358,1.7399438775896678
154,12,25,NORTH MIDLER AVENUE > SOUTH MIDLER AVENUE > SEELEY ROAD,2,25.000 > 1714.297 > 25.000,25.0,788.7209777281707,2553.0182516483005,1764.2972739199026,1760.547606135668,1.0021298303841184,29.187148432711332
155,12,25,SOUTH MIDLER AVENUE > SEELEY ROAD,1,25.000 > 25.000,25.0,2503.0182516483005,2553.0182516483005,49.999999999983885,49.93809889897727,1.0012395566185215,1.088282026994728
156,12,50,NORTH MIDLER AVENUE > SOUTH MIDLER AVENUE,1,50.000 > 50.000,50.0,763.7209777281707,863.7209777281707,100.00000000015191,99.53662734451213,1.0046552979340557,4.447523333340971
157,12,50,NORTH MIDLER AVENUE > SOUTH MIDLER AVENUE > SEELEY ROAD,2,50.000 > 1714.297 > 50.000,50.0,763.7209777281707,2578.0182516483005,1814.2972739200443,1810.5390711362077,1.0020757369138011,29.635430927428647
158,12,50,SOUTH MIDLER AVENUE > SEELEY ROAD,1,50.000 > 50.000,50.0,2478.0182516483005,2578.0182516483005,99.99999999962844,99.81450472611115,1.0018583999793045,2.8115146080513926
159,12,100,NORTH MIDLER AVENUE > SOUTH MIDLER AVENUE,1,100.000 > 100.000,100.0,713.7209777281707,913.7209777281707,200.00000000041098,199.1397396302912,1.0043198829712086,6.33019090846805
160,12,100,NORTH MIDLER AVENUE > SOUTH MIDLER AVENUE > SEELEY ROAD,2,100.000 > 1714.297 > 100.000,100.0,713.7209777281707,2628.0182516483005,1914.297273920009,1910.5279517674173,1.0019729217513436,29.588070301122002
161,12,100,SOUTH MIDLER AVENUE > SEELEY ROAD,1,100.000 > 100.000,100.0,2428.0182516483005,2628.0182516483005,199.99999999962316,199.5051852192627,1.0024802101249481,6.643189387151854
162,13,25,BUTTERNUT STREET > NORTH FRANKLIN STREET,1,25.000 > 25.000,25.0,2366.253558171073,2416.253558171073,49.99999999970969,49.84977446535789,1.0030135649752276,1.9364907515865786
163,13,25,BUTTERNUT STREET > NORTH FRANKLIN STREET > SOUTH FRANKLIN STREET,2,25.000 > 431.308 > 25.000,25.0,2366.253558171073,2847.5614461352693,481.30788796433575,474.737898122122,1.0138391939388072,17.2791894149613
164,13,25,NORTH FRANKLIN STREET > SOUTH FRANKLIN STREET,1,25.000 > 25.000,25.0,2797.5614461352693,2847.5614461352693,50.00000000005447,49.97851212521263,1.0004299422677492,0.7289790736503715
165,13,50,BUTTERNUT STREET > NORTH FRANKLIN STREET,1,50.000 > 50.000,50.0,2341.253558171073,2441.253558171073,100.00000000000081,98.60052856023255,1.014193346224441,6.944007869587494
166,13,50,BUTTERNUT STREET > NORTH FRANKLIN STREET > SOUTH FRANKLIN STREET,2,50.000 > 431.308 > 50.000,50.0,2341.253558171073,2872.5614461352693,531.3078879636793,523.2871118288465,1.015327677585639,18.64301482297681
167,13,50,NORTH FRANKLIN STREET > SOUTH FRANKLIN STREET,1,50.000 > 50.000,50.0,2772.5614461352693,2872.5614461352693,99.99999999944549,99.30258363330051,1.0070231442186879,3.4825054455788065
168,13,100,BUTTERNUT STREET > NORTH FRANKLIN STREET,1,100.000 > 100.000,100.0,2291.253558171073,2491.253558171073,200.00000000010945,196.07870515453024,1.0199985757886805,18.10438045199953
169,13,100,BUTTERNUT STREET > NORTH FRANKLIN STREET > SOUTH FRANKLIN STREET,2,100.000 > 431.308 > 100.000,100.0,2291.253558171073,2922.5614461352693,631.3078879637376,620.8044227444449,1.016919121118466,31.34916161298185
170,13,100,NORTH FRANKLIN STREET > SOUTH FRANKLIN STREET,1,100.000 > 100.000,100.0,2722.5614461352693,2922.5614461352693,199.99999999978246,196.89600087427903,1.0157646631303872,15.979946624509084
171,14,25,DESTINY USA DRIVE > HARBORSIDE DRIVE,1,25.000 > 25.000,25.0,800.5496048578699,850.5496048578699,49.999999999563975,49.99226112056048,1.0001548015398791,0.30431041623245364
172,14,25,DESTINY USA DRIVE > HARBORSIDE DRIVE > NBT BANK PARKWAY,2,25.000 > 1518.518 > 25.000,25.0,800.5496048578699,2369.067923192421,1568.5183183345262,818.8737433360336,1.9154580679855404,490.6030196025239
173,14,25,HARBORSIDE DRIVE > NBT BANK PARKWAY,1,25.000 > 25.000,25.0,2319.067923192421,2369.067923192421,50.000000000264535,49.998873064361966,1.0000225392260564,0.1250253289288789
174,14,50,DESTINY USA DRIVE > HARBORSIDE DRIVE,1,50.000 > 50.000,50.0,775.5496048578699,875.5496048578699,100.00000000015088,99.95540450286417,1.0004461539374334,1.2764002286736342
175,14,50,DESTINY USA DRIVE > HARBORSIDE DRIVE > NBT BANK PARKWAY,2,50.000 > 1518.518 > 50.000,50.0,775.5496048578699,2394.067923192421,1618.5183183349302,816.4377056859015,1.982414955927579,507.6392325813478
176,14,50,HARBORSIDE DRIVE > NBT BANK PARKWAY,1,50.000 > 50.000,50.0,2294.067923192421,2394.067923192421,100.00000000007441,99.99778147338887,1.0000221857590523,0.297741948760706
177,14,100,DESTINY USA DRIVE > HARBORSIDE DRIVE,1,100.000 > 100.000,100.0,725.5496048578699,925.5496048578699,199.99999999986974,198.60689826378797,1.0070143673168466,9.592332168232835
178,14,100,DESTINY USA DRIVE > HARBORSIDE DRIVE > NBT BANK PARKWAY,2,100.000 > 1518.518 > 100.000,100.0,725.5496048578699,2444.067923192421,1718.5183183346571,812.6755011116023,2.114642703002632,542.4407070464222
179,14,100,HARBORSIDE DRIVE > NBT BANK PARKWAY,1,100.000 > 100.000,100.0,2244.067923192421,2444.067923192421,200.00000000045793,199.9901810617978,1.0000490971037077,0.7093436840888105
180,15,25,EAST ADAMS STREET > WEST ADAMS STREET,1,25.000 > 25.000,25.0,1832.0154702699501,1882.0154702699501,50.00000000013568,49.62508298413878,1.007554990207608,2.862116950113159
181,15,25,EAST ADAMS STREET > WEST ADAMS STREET > SHONNARD STREET,2,25.000 > 264.302 > 25.000,25.0,1832.0154702699501,2146.317962527295,314.302492257365,305.9592856482789,1.027269009310857,30.176787881690053
182,15,25,WEST ADAMS STREET > SHONNARD STREET,1,25.000 > 25.000,25.0,2096.317962527295,2146.317962527295,49.999999999882256,49.31589264345994,1.0138719451226041,3.5268742285849917
183,15,50,EAST ADAMS STREET > WEST ADAMS STREET,1,50.000 > 50.000,50.0,1807.0154702699501,1907.0154702699501,99.99999999989882,99.06211449781016,1.0094676507446183,6.6247982141234925
184,15,50,EAST ADAMS STREET > WEST ADAMS STREET > SHONNARD STREET,2,50.000 > 264.302 > 50.000,50.0,1807.0154702699501,2171.317962527295,364.30249225735315,355.80164494482153,1.0238920967154324,30.27390128647088
185,15,50,WEST ADAMS STREET > SHONNARD STREET,1,50.000 > 50.000,50.0,2071.317962527295,2171.317962527295,100.00000000013642,98.70619835459847,1.0131076028365515,7.273656233195398
186,15,100,EAST ADAMS STREET > WEST ADAMS STREET,1,100.000 > 100.000,100.0,1757.0154702699501,1957.0154702699501,199.99999999999778,197.9470823831618,1.010371042564104,14.083365652186847
187,16,25,NORTH BEECH STREET > SOUTH BEECH STREET,1,25.000 > 25.000,25.0,534.3112871602918,584.3112871602918,49.99999999998771,49.99988195243979,1.0000023609565325,0.05432481214062548
188,16,25,NORTH BEECH STREET > SOUTH BEECH STREET > MADISON STREET,2,25.000 > 665.577 > 25.000,25.0,534.3112871602918,1249.888420182307,715.577133021881,620.3728334212537,1.1534630378245148,138.80435413816843
189,16,25,SOUTH BEECH STREET > MADISON STREET,1,25.000 > 25.000,25.0,1199.888420182307,1249.888420182307,49.999999999782275,48.77609208415223,1.0250923734012651,5.002174546972973
190,16,50,NORTH BEECH STREET > SOUTH BEECH STREET,1,50.000 > 50.000,50.0,509.31128716029184,609.3112871602918,99.99999999990484,99.99944967597501,1.000005503269584,0.04798481052457328
191,16,50,NORTH BEECH STREET > SOUTH BEECH STREET > MADISON STREET,2,50.000 > 665.577 > 50.000,50.0,509.31128716029184,1274.888420182307,765.5771330217142,650.7782558966135,1.176402447507924,157.34773560964487
192,16,50,SOUTH BEECH STREET > MADISON STREET,1,50.000 > 50.000,50.0,1174.888420182307,1274.888420182307,99.99999999988586,97.81573805218547,1.0223303733243323,9.289954477216328
193,16,100,NORTH BEECH STREET > SOUTH BEECH STREET,1,100.000 > 100.000,100.0,459.31128716029184,659.3112871602918,200.00000000019065,199.99840025477732,1.0000079987910468,0.2301747996681084
194,16,100,NORTH BEECH STREET > SOUTH BEECH STREET > MADISON STREET,2,100.000 > 665.577 > 100.000,100.0,459.31128716029184,1324.888420182307,865.5771330223026,712.4512661093228,1.2149281981758502,198.08528480273137
195,16,100,SOUTH BEECH STREET > MADISON STREET,1,100.000 > 100.000,100.0,1124.888420182307,1324.888420182307,199.99999999996243,196.4308397029761,1.018170060782631,16.672314812614506
196,17,25,WEST STREET ARTERIAL SOUTHBOUND > SOUTH WEST STREET,1,25.000 > 25.000,25.0,324.4668045447892,374.4668045447892,49.999999999740766,49.99441240020894,1.0001117644805404,0.3737407965127974
197,17,25,WEST STREET ARTERIAL SOUTHBOUND > SOUTH WEST STREET > WEST STREET ARTERIAL SOUTHBOUND,2,25.000 > 297.883 > 25.000,25.0,324.4668045447892,672.350206867225,347.8834023221013,345.27827000070573,1.0075450225158689,11.198999852110106
198,17,25,SOUTH WEST STREET > WEST STREET ARTERIAL SOUTHBOUND,1,25.000 > 25.000,25.0,622.350206867225,672.350206867225,49.99999999929495,49.5741004483288,1.0085911705328887,3.0443904423184245
199,17,50,WEST STREET ARTERIAL SOUTHBOUND > SOUTH WEST STREET,1,50.000 > 50.000,50.0,299.4668045447892,399.4668045447892,100.000000000225,99.91821938180675,1.0008184755385376,1.4087145787118245
200,17,50,WEST STREET ARTERIAL SOUTHBOUND > SOUTH WEST STREET > WEST STREET ARTERIAL SOUTHBOUND,2,50.000 > 297.883 > 50.000,50.0,299.4668045447892,697.350206867225,397.8834023222201,394.5836567518767,1.008362600715666,12.951617598389978
201,17,50,SOUTH WEST STREET > WEST STREET ARTERIAL SOUTHBOUND,1,50.000 > 50.000,50.0,597.350206867225,697.350206867225,99.99999999975945,98.90641002317192,1.011056815997379,6.604093286088869
202,17,100,WEST STREET ARTERIAL SOUTHBOUND > SOUTH WEST STREET,1,100.000 > 100.000,100.0,249.46680454478923,449.4668045447892,199.9999999996663,199.39466274087118,1.0030358749350368,6.748048016484633
203,17,100,WEST STREET ARTERIAL SOUTHBOUND > SOUTH WEST STREET > WEST STREET ARTERIAL SOUTHBOUND,2,100.000 > 297.883 > 100.000,100.0,249.46680454478923,747.350206867225,497.88340232222714,493.7944321954184,1.0082807133094416,19.108019957463398
204,17,100,SOUTH WEST STREET > WEST STREET ARTERIAL SOUTHBOUND,1,100.000 > 100.000,100.0,547.350206867225,747.350206867225,200.00000000031613,198.23863397340818,1.0088850795205955,7.869799813638132
205,18,25,MONTICELLO DRIVE SOUTH > MONTICELLO DRIVE NORTH,1,25.000 > 25.000,25.0,413.75091923624313,463.75091923624313,49.999999999730214,49.998636086571715,1.0000272790072942,0.18465471534036298
206,18,25,MONTICELLO DRIVE SOUTH > MONTICELLO DRIVE NORTH > SPRINGBROOK AVENUE,2,25.000 > 586.803 > 25.000,25.0,413.75091923624313,1050.553957485684,636.8030382497594,635.4761616539239,1.0020880037299622,8.024033186600812
207,18,25,MONTICELLO DRIVE NORTH > SPRINGBROOK AVENUE,1,25.000 > 25.000,25.0,1000.5539574856839,1050.553957485684,50.00000000001042,49.999376308375524,1.0000124739882963,0.12486870554589545
208,18,50,MONTICELLO DRIVE SOUTH > MONTICELLO DRIVE NORTH,1,50.000 > 50.000,50.0,388.75091923624313,488.75091923624313,100.00000000003615,99.87797257194242,1.0012217651695505,1.8437836358704007
209,18,50,MONTICELLO DRIVE SOUTH > MONTICELLO DRIVE NORTH > SPRINGBROOK AVENUE,2,50.000 > 586.803 > 50.000,50.0,388.75091923624313,1075.553957485684,686.803038249412,685.4294589978745,1.002003968801612,7.125402601758407
210,18,50,MONTICELLO DRIVE NORTH > SPRINGBROOK AVENUE,1,50.000 > 50.000,50.0,975.5539574856839,1075.553957485684,99.99999999909002,99.99875261582041,1.0000124739882947,0.24973741107394823
211,18,100,MONTICELLO DRIVE SOUTH > MONTICELLO DRIVE NORTH,1,100.000 > 100.000,100.0,338.75091923624313,538.7509192362431,199.99999999967838,199.8100669348779,1.0009505680455149,1.6604251703238853
212,18,100,MONTICELLO DRIVE SOUTH > MONTICELLO DRIVE NORTH > SPRINGBROOK AVENUE,2,100.000 > 586.803 > 100.000,100.0,338.75091923624313,1125.553957485684,786.8030382491817,785.2423004597805,1.0019875875108706,9.352084677256423
213,18,100,MONTICELLO DRIVE NORTH > SPRINGBROOK AVENUE,1,100.000 > 100.000,100.0,925.5539574856839,1125.553957485684,200.00000000023522,199.8757859300945,1.0006214563187967,2.167048319017796
214,19,25,SUMNER AVENUE > DORSET ROAD,1,25.000 > 25.000,25.0,413.3455461372944,463.3455461372944,49.99999999975667,49.99917102659254,1.0000165797381657,0.14395887365456594
215,19,25,SUMNER AVENUE > DORSET ROAD > CIRCLE ROAD,2,25.000 > 276.149 > 25.000,25.0,413.3455461372944,739.4943554199393,326.1488092823986,257.5873564447114,1.2661677723005913,86.82418372196047
216,19,25,DORSET ROAD > CIRCLE ROAD,1,25.000 > 25.000,25.0,689.4943554199393,739.4943554199393,49.99999999976904,47.23882426401343,1.0584514068411959,7.410838363253426
217,19,50,SUMNER AVENUE > DORSET ROAD,1,50.000 > 50.000,50.0,388.3455461372944,488.3455461372944,100.0000000004402,99.99834205411202,1.0000165797381648,0.28791774730477254
218,19,50,SUMNER AVENUE > DORSET ROAD > CIRCLE ROAD,2,50.000 > 276.149 > 50.000,50.0,388.3455461372944,764.4943554199393,376.14880928219907,294.9511321867345,1.2752919661418964,97.50680637503584
219,19,50,DORSET ROAD > CIRCLE ROAD,1,50.000 > 50.000,50.0,664.4943554199393,764.4943554199393,99.99999999957035,88.97677311306249,1.123888813909903,21.134126702100453
220,19,100,SUMNER AVENUE > DORSET ROAD,1,100.000 > 100.000,100.0,338.3455461372944,538.3455461372944,200.00000000041945,187.97968859348637,1.0639447351832116,16.743542100709785
221,19,100,SUMNER AVENUE > DORSET ROAD > CIRCLE ROAD,2,100.000 > 276.149 > 100.000,100.0,338.3455461372944,814.4943554199393,476.1488092834892,369.7421956505606,1.2877859624479873,107.88413136377561
222,19,100,DORSET ROAD > CIRCLE ROAD,1,100.000 > 100.000,100.0,614.4943554199393,814.4943554199393,200.0000000003917,163.36707713751414,1.224236875046995,53.587783393565786
223,20,25,LAMBRETH LANE > WINDING RIDGE ROAD,1,25.000 > 25.000,25.0,422.16011489052124,472.16011489052124,49.999999999724906,49.669583772168856,1.006652285009507,2.7118980553179295
224,20,25,LAMBRETH LANE > WINDING RIDGE ROAD > CHINOOK DRIVE SOUTH,2,25.000 > 403.440 > 25.000,25.0,422.16011489052124,875.6001164672473,453.44000157696047,262.18498553098317,1.729465936650198,149.68267640729655
225,20,25,WINDING RIDGE ROAD > CHINOOK DRIVE SOUTH,1,25.000 > 25.000,25.0,825.6001164672473,875.6001164672473,50.00000000013491,49.92926786311276,1.0014166467895358,0.706905616351995
226,20,50,LAMBRETH LANE > WINDING RIDGE ROAD,1,50.000 > 50.000,50.0,397.16011489052124,497.16011489052124,100.00000000019429,93.28535676632514,1.0719796060885416,13.714227714751805
227,20,50,LAMBRETH LANE > WINDING RIDGE ROAD > CHINOOK DRIVE SOUTH,2,50.000 > 403.440 > 50.000,50.0,397.16011489052124,900.6001164672473,503.44000157717363,249.5452561096937,2.017429661559562,169.81319990524813
228,20,50,WINDING RIDGE ROAD > CHINOOK DRIVE SOUTH,1,50.000 > 50.000,50.0,800.6001164672473,900.6001164672473,100.00000000031937,99.0363958718661,1.0097297980199116,5.439410472345695
229,20,100,LAMBRETH LANE > WINDING RIDGE ROAD,1,100.000 > 100.000,100.0,347.16011489052124,547.1601148905213,200.00000000011096,176.39501787365663,1.1338188709125643,37.59543069061622
230,20,100,LAMBRETH LANE > WINDING RIDGE ROAD > CHINOOK DRIVE SOUTH,2,100.000 > 403.440 > 100.000,100.0,347.16011489052124,950.6001164672473,603.4400015770398,247.6656869202697,2.436510317924273,208.539449793518
231,20,100,WINDING RIDGE ROAD > CHINOOK DRIVE SOUTH,1,100.000 > 100.000,100.0,750.6001164672473,950.6001164672473,199.99999999997755,188.1860294203933,1.0627781489198262,24.26540815421119
232,21,25,ROE AVENUE > TEJAH AVENUE,1,25.000 > 25.000,25.0,389.16836530383256,439.16836530383256,49.999999999220194,48.09491188050073,1.0396110117314061,3.9496085233556752
233,21,25,ROE AVENUE > TEJAH AVENUE > JEAN AVENUE,2,25.000 > 341.609 > 25.000,25.0,389.16836530383256,780.777193578851,391.6088282747032,296.9017292006392,1.3189846665058096,115.03739431506027
234,21,25,TEJAH AVENUE > JEAN AVENUE,1,25.000 > 25.000,25.0,730.777193578851,780.777193578851,50.00000000002152,49.87774170945925,1.0024511593021679,1.1917862080046704
235,21,50,ROE AVENUE > TEJAH AVENUE,1,50.000 > 50.000,50.0,364.16836530383256,464.16836530383256,99.99999999945697,97.28333018460498,1.0279253373594104,5.154271865203761
236,21,50,ROE AVENUE > TEJAH AVENUE > JEAN AVENUE,2,50.000 > 341.609 > 50.000,50.0,364.16836530383256,805.777193578851,441.6088282746927,332.24561386842976,1.3291637566946817,132.87672499507255
237,21,50,TEJAH AVENUE > JEAN AVENUE,1,50.000 > 50.000,50.0,705.777193578851,805.777193578851,100.00000000001056,99.84918468841782,1.0015104310772627,1.5614416395373738
238,21,100,ROE AVENUE > TEJAH AVENUE,1,100.000 > 100.000,100.0,314.16836530383256,514.1683653038326,199.9999999996369,195.30023452878427,1.024064310430513,11.04963095266912
239,21,100,ROE AVENUE > TEJAH AVENUE > JEAN AVENUE,2,100.000 > 341.609 > 100.000,100.0,314.16836530383256,855.777193578851,541.6088282747287,402.59860438397965,1.3452824286449032,168.6570956401986
240,21,100,TEJAH AVENUE > JEAN AVENUE,1,100.000 > 100.000,100.0,655.777193578851,855.777193578851,199.99999999997777,199.8409668456507,1.0007957985634142,1.7672811383283675
241,22,25,CRESTVIEW TERRACE > CAYUGA STREET,1,25.000 > 25.000,24.999999999999993,26.173215147945548,76.17321514794554,50.0000000004171,49.99748559751356,1.0000502905870865,0.2507159588727945
242,22,25,CRESTVIEW TERRACE > CAYUGA STREET > EMERSON AVENUE,2,25.000 > 761.577 > 25.000,25.0,26.173215147945548,837.7498503923581,811.5766352445197,793.1048083433714,1.0232905244134531,37.9167357129903
243,22,25,CAYUGA STREET > EMERSON AVENUE,1,25.000 > 25.000,25.0,787.7498503923581,837.7498503923581,49.99999999988998,48.723877485863184,1.026190906386649,4.51376864001669
244,22,50,CRESTVIEW TERRACE > CAYUGA STREET,1,50.000 > 50.000,49.99999999999999,1.1732151479455482,101.17321514794554,99.99999999999423,99.9949711941871,1.0000502905870872,0.5014319177455903
245,23,25,SOUTH GLENCOVE ROAD > NORTH GLENCOVE ROAD,1,25.000 > 25.000,25.0,332.80919523975643,382.80919523975643,49.99999999974375,47.48477231057458,1.0529691428805492,6.096041406923639
246,23,25,SOUTH GLENCOVE ROAD > NORTH GLENCOVE ROAD > GLENCOVE ROAD,2,25.000 > 400.676 > 25.000,25.0,332.80919523975643,783.4854093811308,450.6762141410681,384.1131362969933,1.1732902927657458,65.22978098739748
247,23,25,NORTH GLENCOVE ROAD > GLENCOVE ROAD,1,25.000 > 25.000,25.0,733.4854093811308,783.4854093811308,49.99999999964573,49.64478619595687,1.0071551079359427,2.1230376980957866
248,23,50,SOUTH GLENCOVE ROAD > NORTH GLENCOVE ROAD,1,50.000 > 50.000,50.0,307.80919523975643,407.80919523975643,99.99999999973578,79.4144991653007,1.259215899499492,24.823303511981155
249,23,100,SOUTH GLENCOVE ROAD > NORTH GLENCOVE ROAD,1,100.000 > 100.000,100.0,257.80919523975643,457.80919523975643,200.00000000002336,88.71954354490968,2.254294736072258,74.18391228555835
250,24,25,WEST CHELTENHAM ROAD > EAST CHELTENHAM ROAD,1,25.000 > 25.000,25.0,217.19041565557413,267.19041565557416,50.000000000015774,49.92493160371638,1.001503625420967,0.9699240953082393
251,24,25,WEST CHELTENHAM ROAD > EAST CHELTENHAM ROAD > NORTH CHELTENHAM ROAD,2,25.000 > 386.373 > 25.000,25.0,217.19041565557413,653.5637200239378,436.3733043684603,431.71336129608613,1.010794067291279,13.141580834822873
252,24,25,EAST CHELTENHAM ROAD > NORTH CHELTENHAM ROAD,1,25.000 > 25.000,25.0,603.5637200239378,653.5637200239378,50.00000000005147,47.25598927967374,1.0580669405551524,7.3691122627485015
253,24,50,WEST CHELTENHAM ROAD > EAST CHELTENHAM ROAD,1,50.000 > 50.000,50.0,192.19041565557413,292.19041565557416,99.99999999998124,99.90729147821865,1.000927945502184,1.0011171754734192
254,24,50,WEST CHELTENHAM ROAD > EAST CHELTENHAM ROAD > NORTH CHELTENHAM ROAD,2,50.000 > 386.373 > 50.000,50.0,192.19041565557413,678.5637200239378,486.37330436800113,468.9630423968022,1.0371250192386539,33.62528949409032
255,24,50,EAST CHELTENHAM ROAD > NORTH CHELTENHAM ROAD,1,50.000 > 50.000,50.0,578.5637200239378,678.5637200239378,99.99999999965571,88.85593580451392,1.125417217141904,20.460050859141603
256,24,100,WEST CHELTENHAM ROAD > EAST CHELTENHAM ROAD,1,100.000 > 100.000,100.0,142.19041565557413,342.19041565557416,199.99999999994725,199.89842153112602,1.0005081504298192,1.0641718822102646
257,24,100,WEST CHELTENHAM ROAD > EAST CHELTENHAM ROAD > NORTH CHELTENHAM ROAD,2,100.000 > 386.373 > 100.000,100.0,142.19041565557413,728.5637200239378,586.3733043684282,542.9630382785315,1.0799506836184085,73.7202307348255
258,24,100,EAST CHELTENHAM ROAD > NORTH CHELTENHAM ROAD,1,100.000 > 100.000,100.0,528.5637200239378,728.5637200239378,200.0000000000922,171.81636853682852,1.1640334486363129,48.53376536745132
259,25,25,RIVERDALE DRIVE > MARIS DRIVE,1,25.000 > 25.000,25.0,343.1822064858577,393.1822064858577,50.000000000019064,49.557365816336386,1.0089317536634839,3.179271017190167
260,25,25,RIVERDALE DRIVE > MARIS DRIVE > CRESTVIEW DRIVE,2,25.000 > 56.316 > 25.000,25.0,343.1822064858577,449.4977723722271,106.31556588637771,105.70495084867916,1.0057765982841491,4.500984443036746
261,25,25,MARIS DRIVE > CRESTVIEW DRIVE,1,25.000 > 25.000,25.0,399.4977723722271,449.4977723722271,50.000000000052665,49.99677213810948,1.0000645614067698,0.28406679462157824
262,25,50,RIVERDALE DRIVE > MARIS DRIVE,1,50.000 > 50.000,50.0,318.1822064858577,418.1822064858577,100.00000000001998,99.3314053383579,1.006730949384886,3.931874470938141
263,25,50,RIVERDALE DRIVE > MARIS DRIVE > CRESTVIEW DRIVE,2,50.000 > 56.316 > 50.000,50.0,318.1822064858577,474.4977723722271,156.31556588607788,151.57146166113748,1.031299455536997,9.163580882572266
264,25,50,MARIS DRIVE > CRESTVIEW DRIVE,1,50.000 > 50.000,50.0,374.4977723722271,474.4977723722271,99.99999999969897,95.6906806364005,1.0450338458733799,9.257381522055242
265,25,100,RIVERDALE DRIVE > MARIS DRIVE > CRESTVIEW DRIVE,2,100.000 > 56.316 > 100.000,56.31556588636937,268.1822064858577,524.497772372227,256.3155658864918,195.37859684494893,1.3118917323881798,55.66732790825382
266,26,25,WEST SCOTT AVENUE > SCOTT AVENUE,1,25.000 > 25.000,25.0,80.41896242289761,130.4189624228976,49.999999999825235,49.89494014783283,1.0021056213652353,1.2462554992238466
267,26,25,WEST SCOTT AVENUE > SCOTT AVENUE > GENESEE PARK DRIVE,2,25.000 > 215.565 > 25.000,25.0,80.41896242289761,345.9844389759613,265.5654765531119,265.41113017013964,1.000581536964457,2.1359101443829775
268,26,25,SCOTT AVENUE > GENESEE PARK DRIVE,1,25.000 > 25.000,25.0,295.9844389759613,345.9844389759613,49.99999999982569,49.999993063243835,1.0000001387316564,0.013168695233744643
269,26,50,WEST SCOTT AVENUE > SCOTT AVENUE,1,50.000 > 50.000,50.0,55.41896242289761,155.4189624228976,100.00000000028001,98.79180097513198,1.0122297499713784,6.722060945979621
270,26,50,WEST SCOTT AVENUE > SCOTT AVENUE > GENESEE PARK DRIVE,2,50.000 > 215.565 > 50.000,50.0,55.41896242289761,370.9844389759613,315.56547655341814,313.1063243841721,1.0078540482185492,10.325321784144283
271,26,50,SCOTT AVENUE > GENESEE PARK DRIVE,1,50.000 > 50.000,50.0,270.9844389759613,370.9844389759613,100.000000000141,99.42165408048558,1.005817102169586,3.4095196042876847
