order,changes,miles,names,max_join_angle
789,0,0.14555096154743155,JANET DRIVE,3.4464619204727107
790,0,0.1454763374941052,ROSS PARK,0
791,0,0.14523716384771324,RAMSEY AVENUE,3.140634961905894
792,0,0.14504315316218813,LAMSON STREET,0
793,0,0.14492517709976355,HOWARD STREET,0.6566425895464586
794,0,0.144813619073413,RENWICK AVENUE,0.6508699273149059
795,0,0.1447524352977148,WHITE STREET,0
796,0,0.14467785616453296,GAME ROAD,0
797,0,0.1445514069973325,NEUTRAL COURT,0
798,0,0.14455113957472668,INTREPID LANE,7.5883153176268285
799,0,0.14445755903354657,ERIE BOULEVARD EAST,0.11642662075139841
800,0,0.14356137717795772,WEST WARRINGTON ROAD,0.4863151954429447
801,0,0.14320833782598744,ELLIOTT STREET,0
802,0,0.14312320565220016,LUDDINGTON STREET,0.7424614194145877
803,0,0.14302644275127818,MCALLISTER AVENUE,0.03709964816004431
804,0,0.14284020470657066,LEMOYNE AVENUE,6.367831002264204
805,0,0.14118612525225505,MARVIN ROAD,0
806,0,0.14108137349855948,FEIGEL AVENUE,0
807,0,0.13961774120838416,HENSBERRY ROAD,0
808,0,0.13935666688156867,HUNTLEY STREET,0
809,0,0.13912301534954308,WOODLAND AVENUE,0.5581882413587416
810,0,0.1390883456503576,JACLYN DRIVE,0
811,0,0.13888877199831176,OAKLAND STREET,0
812,0,0.13872426220875586,ATKINSON AVENUE,0
813,0,0.13870303365453157,CUMBERLAND PLACE,0.4380815035223966
814,0,0.13862653371043046,FAIRDALE AVENUE,0.5121909370926406
815,0,0.138439097887515,SPAID AVENUE,1.2921006295066044
816,0,0.13833908227462624,AMY STREET,0
817,0,0.13812579875344147,BRADFORD LANE,0
818,0,0.13801599045378493,VICTORIA PLACE,0
819,0,0.13799852658081943,MARGINAL STREET,8.71381498296082
820,0,0.13764758015291237,NIAGARA STREET,0.14708353829743565
821,0,0.13696215208218657,SAINT MARKS AVENUE,1.9189730921240788
822,0,0.1369058698632111,BURDICK AVENUE,0
823,0,0.13589273116812908,FENTON STREET,1.151188809468237
824,0,0.13580004108296143,FAYETTE BOULEVARD,23.087075909774168
825,0,0.13556628664563763,SHERMAN STREET,2.2454696977270427
826,0,0.13540318783235533,WEST MARCELLUS STREET,24.247441731241565
827,0,0.13515609081196522,HODES WAY,24.484463413988472
828,0,0.13488248871411732,AVON ROAD,0
829,0,0.13446807971121547,LYNWOOD AVENUE,0
830,0,0.1340698092930301,OSTRAM AVENUE,0
831,0,0.133812631022027,STANDART STREET,0.8039568367508273
832,0,0.1337271545600065,PETERS STREET,0
833,0,0.1333031748729751,JOSEPHINE STREET,0
834,0,0.1330524768226087,HILTON ROAD,3.6034192008190944
835,0,0.13303706183315,SUNNYSIDE ROAD,6.773188799133898
836,0,0.13296389742015685,MYRTLE STREET,0.7958498710554952
837,0,0.13284050812001527,CHAMPLIN DRIVE,5.585523782672906
838,0,0.13182746337935877,BYRNE PLACE,0.948224782246379
839,0,0.13177328004177855,WORDEN AVENUE,0
840,0,0.13172358328484055,HAWLEY AVENUE,0
841,0,0.13168081766177508,ARNTS PLACE,0
842,0,0.13158825226119286,MURRAY AVENUE,0
843,0,0.1313665434342155,DELHI STREET,0.17457900268004967
844,0,0.13060245353314826,ABERDEEN TERRACE,0
845,0,0.13056360735073683,SUNNYSIDE PARK ROAD,0
846,0,0.13053202470891706,WEST WILLOW STREET,0.722327580470548
847,0,0.1304405267154238,SLAYTON AVENUE,0
848,0,0.13002635629212492,CHAMPLIN DRIVE,1.1415098420564682
849,0,0.1297260107710413,EAST ONONDAGA STREET,0
850,0,0.12956691114301638,EASTWOOD ROAD,5.757241289451892
851,0,0.1292119687405383,LUDDINGTON STREET,0
852,0,0.12910748546008624,RILL AVENUE,0.26655405215049865
853,0,0.12893285190126647,ERICKSON STREET,0
854,0,0.12839546264950566,BLAINE STREET,0
855,0,0.1283940808920781,SKYTOP ROAD,3.405238183840815
856,0,0.1278972755496878,UPLAND ROAD,0
857,0,0.1275870113434879,KIDD AVENUE,0
858,0,0.12755212728775023,DUNDEE DRIVE,0
859,0,0.127240501227768,ERICKSON STREET,3.9011040874683913
860,0,0.1268238559761324,KAPPESSER STREET,0
861,0,0.12672560324017132,BUNGALOW TERRACE,0
862,0,0.12599746773096687,KLINE STREET,0.2786049589763737
863,0,0.12552452126575928,ARGYLE TERRACE,0.17222459245863705
864,0,0.12504407277393542,LIBERTY STREET,0.18067603878876579
865,0,0.12492212337147991,SEDGWICK ROAD,0.07380280793196153
866,0,0.12486475421108577,WINTON STREET,0.37482443005160043
867,0,0.12482111939458239,HAWTHORNE STREET,0.9591142908812763
868,0,0.12467464132369309,ALEXANDER AVENUE,0
869,0,0.12463115420995416,ACADEMY STREET,1.4102841704641886
870,0,0.12461774016569671,JEROME STREET,0.019134838990204368
871,0,0.12459827443078147,FIRST NORTH STREET,11.998713357674463
872,0,0.12382324120838373,GEORGE STREET,0.511742638095233
873,0,0.1237879222073011,HURON STREET,0
874,0,0.12336116312021801,DRISCOLL AVENUE,1.2748139844256934
875,0,0.12322906131961349,LINDEN STREET,1.434431484941832
876,0,0.12319248392744551,CONCORD PLACE,29.82106933246776
877,0,0.12302838530696635,DIANA AVENUE,0
878,0,0.12270225316705499,CHERRY STREET,0
879,0,0.12267079736180425,BROAD STREET,5.067080770256942
880,0,0.12218906828254232,BISHOP AVENUE,0.5004715629480705
881,0,0.12167956257341747,VAN BUREN STREET,1.0995088190906068
882,0,0.12164605901722249,WEST BEARD AVENUE,2.3374280877479334
883,0,0.12155075550992905,BELLEVUE TERRACE,0
884,0,0.1209043534958631,CORNELL AVENUE,0
885,0,0.12061269757796507,KEEN PLACE,0
886,0,0.11984110899159703,EVANS STREET,0
887,0,0.11958113178204736,BARKER AVENUE,0.46150570020980664
888,0,0.11932017343954994,CALVIN ROAD,4.28699752303817
889,0,0.11927554330121619,EVALEEN AVENUE,0
890,0,0.11920563015407752,SCHNEIDER STREET,0
891,0,0.11905026119453314,DEPALMA AVENUE,0
892,0,0.11841715797708981,EAST BORDEN AVENUE,1.6123776088046384
893,0,0.11835971063882497,REMINGTON AVENUE,0
894,0,0.11834386720749582,MAURICE AVENUE,0
895,0,0.11822322802844157,SOMERSET ROAD,0
896,0,0.11801243438607227,SLOCUM DRIVE,0
897,0,0.11782115386638022,WINDSOR PLACE,0
898,0,0.1175435818103676,MEDORA PLACE,0.0030001822169420825
899,0,0.11741897384952567,CRAWFORD AVENUE,0
900,0,0.11651077898730741,MINERVA STREET,0
901,0,0.11648660965901249,HOLMES STREET,0.17262491109082787
902,0,0.1161039890186639,SHARON DRIVE,0
903,0,0.11589505253780648,VINE STREET,1.9434932091467434
904,0,0.11571586840217256,FOXBORO ROAD,0.47457788924363775
905,0,0.11536892527356679,CITY CROSSROADS DRIVE,0
906,0,0.1152278797276207,HARBOR STREET,0
907,0,0.11506058465036113,VIEAU DRIVE,0.07999018227599614
908,0,0.11448630189553884,SLOCUM DRIVE,0
909,0,0.11416104873803662,SCHOOL STREET,6.49543133764202
910,0,0.11356389469305134,OLIVE STREET,0
911,0,0.11321810698716991,MILTON AVENUE SPUR,0
912,0,0.11291380082250894,WELLINGTON PLACE,0
913,0,0.11264202178213885,EAST COLVIN STREET,3.2861801966519097
914,0,0.11245888535683332,RICHARDSON AVENUE,0
915,0,0.112457806789814,LAMBRETH LANE,0
916,0,0.11225068251468169,DEVINE STREET,3.7459466687335774
917,0,0.11218772730954826,MONROE STREET,0.14940504096029952
918,0,0.11206977078545421,SIDNEY STREET,0.02518821768275558
919,0,0.11201107752495211,HASBROUCK STREET,0
920,0,0.11187228497558835,AVONDALE PLACE,0
921,0,0.11173228996165427,ARNETT AVENUE,1.6589051994494424
922,0,0.11165616782523874,HERTFORD STREET,0.8767566823676242
923,0,0.11115306705356393,ALANSON ROAD,0
924,0,0.11089194484598609,STRAND PLACE,0
925,0,0.1104020024797567,FOUNTAIN STREET,0
926,0,0.11031180071625898,MORTON STREET,1.0864266324168315
927,0,0.11027884363777285,GIMINSKI DRIVE,0
928,0,0.11025953093229557,RIVOLI AVENUE,0.4775056482417581
929,0,0.10990682866512717,EAST ONONDAGA STREET,0
930,0,0.10981571263389074,WILLIAMS STREET,2.3490837876859683
931,0,0.109810717303947,MICHAELS AVENUE,0
932,0,0.10975896385931826,OAKDALE DRIVE,0
933,0,0.10940285028273651,MAXWELL AVENUE,0
934,0,0.10920910868448457,BRADFORD STREET,0
935,0,0.10918986198966663,STEVENS AVENUE,0.17396072249011946
936,0,0.10891793625611079,ETHEL STREET,0.07306285447114233
937,0,0.10887410925279123,SARAH LOGUEN STREET,0
938,0,0.10852992281209427,CRAFTON AVENUE,5.365768905282661
939,0,0.1082443340452003,STRATHMORE DRIVE,27.93924886395745
940,0,0.10789210638358852,CONCORD PLACE,0.9771956691385123
941,0,0.10778872691449425,UNION PLACE,1.3846999041458452
942,0,0.10773471301575414,ELIZABETH BLACKWELL STREET,0
943,0,0.1076274391090368,RONEY ROAD,0
944,0,0.10750315792042979,DEARBORN PLACE,0
945,0,0.10738543695801933,ABERDEEN TERRACE,0
946,0,0.10718005767625943,CHARLOTTE STREET,0
947,0,0.10615994604629617,MARK AVENUE,1.0043512083990993
948,0,0.1057653817749705,XAVIER CIRCLE,0
949,0,0.1056549081761933,HAFFENDEN ROAD,0.7567601826214719
950,0,0.1055970319838372,HARRISON PLACE,0
951,0,0.10466119209010331,VINCENT STREET,16.53425225417113
952,0,0.10463598288758019,BEARD PLACE,0
953,0,0.10421151813141466,SCHOECK AVENUE,0
954,0,0.10417759483460892,WINDEMERE ROAD,0.5238466591900979
955,0,0.10401784319321213,MCCLURE AVENUE,0
956,0,0.10401471865802478,SATURN DRIVE,0
957,0,0.10392851871039271,BUTLER STREET,0
958,0,0.10300894542376662,MARIS DRIVE,0
959,0,0.10284820466432706,EAST BORDEN AVENUE,0
960,0,0.10192922626635749,TRINITY PLACE,0
961,0,0.10129609740815415,MONROE STREET,0.3571388032271773
962,0,0.10118019988985086,ARBOR LANE,0
963,0,0.10114770623325695,ELLIOTT STREET,0
964,0,0.10110559853448478,WELDON AVENUE,0.016462360290673488
965,0,0.10095705154270064,BRACE STREET,0
966,0,0.10057146317954907,MARLETT STREET,0.9483338524061306
967,0,0.1000587976296879,DILLAYE AVENUE,0.12712972980608314
968,0,0.09978932233658255,GLAHN AVENUE,0
969,0,0.09942354298140185,EAST GLEN AVENUE,27.834198863269904
970,0,0.09919975691967042,CRESCENT AVENUE,0.09844120602295608
971,0,0.09914790585730088,CADILLAC STREET,0.3212717103406273
972,0,0.0988233689110745,HIXSON AVENUE,0
973,0,0.09882309547380017,GRIFFIN STREET,0
974,0,0.09880877927897494,MINEOLA DRIVE,0
975,0,0.09868173375413637,MARQUETTE STREET,0
976,0,0.09860098127444843,LEAVENWORTH AVENUE,0.47954166238831664
977,0,0.09858155452570601,KIRKWOOD PLACE,0
978,0,0.0982646437048442,EMERSON AVENUE,0
979,0,0.0981288017405931,TOWNSEND PLACE,0
980,0,0.09794987283748834,GEBHARDT AVENUE,0
981,0,0.09786546384240577,LOCK ALLEY,0
982,0,0.09742548767943217,PIERCE STREET,0
983,0,0.09738882991768585,CONAN STREET,0.4079350368600104
984,0,0.09701133584131663,CLOVER STREET,0
985,0,0.0967801983313502,ARSENAL DRIVE,0
986,0,0.09634556614956656,CONSERVATION PLACE,24.76679953609863
987,0,0.09624749923778438,LEA LANE,0
988,0,0.09616230211446262,PHILLIPS ROAD,0
989,0,0.09603019501361848,SCOTTHOLM BOULEVARD,11.745311996863402
990,0,0.09590026397556731,SHELDON AVENUE,0
991,0,0.09588504761169758,OXFORD STREET,0
992,0,0.09565311973048239,GANNETT AVENUE,0
993,0,0.09543021039306765,SAINT ANNE DRIVE,0.5129064943021552
994,0,0.09542356140910589,TEMPLE PLACE,0
995,0,0.09538198176788129,HERZ STREET,0
996,0,0.09535726766492074,CORDOVA STREET,0
997,0,0.09488199097698609,BOISE DRIVE,7.79940117567415
998,0,0.09485762988789281,EAST CATHROP AVENUE,23.30779114035109
999,0,0.09474806588861993,CODY AVENUE,0
1000,0,0.09465360217520187,OLD LIVERPOOL ROAD,1.022933350899484
1001,0,0.09440455343477523,AMES AVENUE,1.0369681281402998
1002,0,0.09439972011568908,COURT TERRACE,0
1003,0,0.09431215253179936,SALT STREET,0
1004,0,0.09411819408233861,AVOCA STREET,0
1005,0,0.09385158573921273,HILLSBORO PLACE,9.386265215866379
1006,0,0.09299722889493549,STEDMAN STREET,0
1007,0,0.09296166093029812,GRANGER STREET,0.7610913410503141
1008,0,0.09280637432986703,HILLCREST ROAD,0
1009,0,0.09276751230147609,MARLBOROUGH ROAD,0
1010,0,0.09267114955376707,MCCORMICK AVENUE,0.8679983447561147
1011,0,0.09252497554943297,ROSE AVENUE,0
1012,0,0.09242292081022659,MANILLA STREET,0
1013,0,0.09232370668378022,GILBERT STREET,0
1014,0,0.09190295857371915,MCCARTHY AVENUE,2.3443083369770483
1015,0,0.09169769821282527,MOUNTAINVIEW AVENUE,0
1016,0,0.09162029077243815,POND LANE,0
1017,0,0.0915286965981108,EXCHANGE STREET,0
1018,0,0.09094433093075559,CARLISLE STREET,0
1019,0,0.09075907821121924,PASTIME DRIVE,0
1020,0,0.09066825822337997,PENNSYLVANIA AVENUE,0
1021,0,0.09059150338101858,COMSTOCK PLACE,0
1022,0,0.09043207099844794,KILLIAN DRIVE,4.947577296755996
1023,0,0.09039141594986447,EAST RAYNOR AVENUE,0
1024,0,0.09033492560605028,CUMMINGS AVENUE,0
1025,0,0.08988606582515318,RUSSELL PLACE,0
1026,0,0.0898554443733367,OAK LEAF DRIVE,0
1027,0,0.08964036093578358,MALCOLM STREET,0
1028,0,0.08959062426584652,DELL STREET,1.6687866290888789
1029,0,0.0895051727175049,FLETCHER AVENUE,0
1030,0,0.0892937126310807,FORDLAND AVENUE,0.5086599012397363
1031,0,0.08916721399678619,JUDSON STREET,0
1032,0,0.08908329002707147,OBERST STREET,0
1033,0,0.08901901074592955,COWIE AVENUE,0.3640074440344859
1034,0,0.08829355991491922,CRADDOCK STREET,7.543540574890194
1035,0,0.08821921153686897,WEST MARCELLUS STREET,0
1036,0,0.08777649267037722,RONEY LANE,15.897151893427308
1037,0,0.08747475207151394,EAST CATHROP AVENUE,3.0156705714508556
1038,0,0.08744093938041293,HARRISON STREET,0
1039,0,0.08739724860783406,RAYMOND AVENUE,0
1040,0,0.08707979074113098,GENESEE PARK DRIVE,0.073487036902621
1041,0,0.08705328153618627,EMERSON AVENUE,0
1042,0,0.0870416285461275,MORGAN AVENUE,0
1043,0,0.0870119403267821,HIAWATHA PLACE,0.0006309884009316867
1044,0,0.08618397449240962,WARNER AVENUE,0
1045,0,0.08551907232307264,CLAYTON AVENUE,0
1046,0,0.08526214827736842,BECKER STREET,0
1047,0,0.0852223327719738,HIGH STREET,0
1048,0,0.08508663463450747,FISH AVENUE,0
1049,0,0.08505433084324256,EMERSON AVENUE,3.6864512358067527
1050,0,0.08492204060231412,DEWEY AVENUE,0
1051,0,0.08357455021462092,KIRKPATRICK STREET,0
1052,0,0.08294351199264101,PINE GROVE STREET,0
1053,0,0.08154960772544924,MATTY AVENUE,0.11524248188432458
1054,0,0.08104876696694946,CREHANGE STREET,0
1055,0,0.08096384303773711,OTTO STREET,0
1056,0,0.08090527651325469,WAITE AVENUE,0
1057,0,0.08060216457185178,PERSHING AVENUE,0.12025747241805321
1058,0,0.07985290279311127,EAST GENESEE PARKWAY,0
1059,0,0.07971390524373086,BARRINGTON ROAD,0
1060,0,0.0792937730267189,BLOSSOM ROAD,0
1061,0,0.07914725306484066,BURLINGAME ROAD,0
1062,0,0.07886912591080351,MERZ AVENUE,0
1063,0,0.07856968855376446,STONERIDGE DRIVE,0
1064,0,0.07814522282115763,HENDERSON STREET,0
1065,0,0.07814102091115832,HILLTOP ROAD,0
1066,0,0.07797923959896709,ELOISE TERRACE,0
1067,0,0.07771694961931562,EAST OSTRANDER AVENUE,0
1068,0,0.07673968636858003,WEISER COURT,0
1069,0,0.07668912580083714,WEST JEFFERSON STREET,26.7789777074653
1070,0,0.07663869839894914,ARDMORE PLACE,0.3604630032279691
1071,0,0.07652399418603605,NURSERY LANE,13.592496889649873
1072,0,0.0759649962108147,LOEHR AVENUE,0
1073,0,0.07571337847905098,STEVENS PLACE,0
1074,0,0.07537939255335886,MILTON AVENUE,0
1075,0,0.07535589212673134,TYLER COURT,0
1076,0,0.07522076995668965,MACDOUGALL PLACE,0
1077,0,0.07493537372850534,IVES AVENUE,9.996618843469026
1078,0,0.07492906316370608,KANDACE STREET,0
1079,0,0.07477215889635472,BELLSHIRE LANE,0
1080,0,0.07441322712671843,GARFIELD AVENUE,0
1081,0,0.07425454365874362,GERE AVENUE,0
1082,0,0.0741218635118827,ALMOND STREET,27.155454353051837
1083,0,0.0740551605553752,SHERIDAN PLACE,0
1084,0,0.07396047453749319,UNION PLACE,1.2756052023689366
1085,0,0.0739443675338606,WASHINGTON SQUARE,0.922587536946889
1086,0,0.0736646000046244,GROVE STREET,0
1087,0,0.07356843963452356,SLOCUM DRIVE,1.6283270049808625
1088,0,0.07353173063319002,GRANDVIEW AVENUE,0
1089,0,0.07339703356093545,MONROE STREET,0
1090,0,0.07338919097811698,EUCLID TERRACE,23.149827693967325
1091,0,0.07334060463349555,STRATHMORE DRIVE,0
1092,0,0.07330119227578624,NORMAN AVENUE,0
1093,0,0.07300200602432208,STOLP AVENUE,0
1094,0,0.0721819200983715,BRISTOL PLACE,0
1095,0,0.07209292952213979,UNIVERSITY PLACE,0
1096,0,0.07204687203053305,BEACON ROAD,0.5515697953050115
1097,0,0.0719907070449582,AMIDON DRIVE,0
1098,0,0.0718175973564098,HADDON ROAD,5.12974510676478
1099,0,0.0715344374244005,CENTENNIAL DRIVE,0
1100,0,0.07111841707761343,WILMORE PLACE,0.001805219732606749
1101,0,0.07088931634121085,NORTON AVENUE,1.5947972534595691
1102,0,0.07087133811464602,HARTLEY STREET,0
1103,0,0.07080857990004692,WALTER DRIVE,0
1104,0,0.0707893920231329,ACORN PATH,0
1105,0,0.07012774568355008,GARY AVENUE,0
1106,0,0.06988845274362675,BROOKFORD ROAD,0
1107,0,0.06966282160506017,JAMES HEATH ROAD,0
1108,0,0.06965146964877013,BROOKFORD ROAD,0
1109,0,0.06938955034939598,STEWART COURT,0
1110,0,0.06933191768121988,ROSEWOOD STREET,1.493785222889517
1111,0,0.06925743800100313,WALLACE STREET,6.243592052117123
1112,0,0.069154835696797,MONTGOMERY STREET,0
1113,0,0.06890693710386203,LAMBRETH LANE,10.86060774883079
1114,0,0.06853689590688726,CHAVEZ TERRACE,0
1115,0,0.06837048466237157,MARJORIE STREET,0
1116,0,0.06801511306884934,PARK AVENUE,0
1117,0,0.06780275195009439,BRONSON STREET,0
1118,0,0.06770737823999864,STACY PLACE,0
1119,0,0.06755761124120975,WEST DIVISION STREET,0
1120,0,0.06733687564113047,CHATHAM PLACE,0
1121,0,0.0671135646741606,EDGEWOOD DRIVE,2.8380854284242294
1122,0,0.06695688566449214,STINARD AVENUE,0
1123,0,0.06693655501386593,LATIMER TERRACE,0
1124,0,0.06687391159553056,DOUGALL AVENUE,0
1125,0,0.06676450220716139,BURLINGAME ROAD,0
1126,0,0.06660380799162148,KINCAID AVENUE,0
1127,0,0.06645976858444168,OLD LIVERPOOL ROAD,0
1128,0,0.06603693058717967,VILLAGE DRIVE EXTENSION,0
1129,0,0.06598901630788222,TEMPLE STREET,0
1130,0,0.06564328965101797,BROWN STREET,0
1131,0,0.06541635492008288,GRANGER STREET,0.33319891967324067
1132,0,0.06534129477852127,JOHN STREET,0
1133,0,0.06533937732750424,EASTMAN AVENUE,0
1134,0,0.06519196742269567,COYKENDALL AVENUE,0
1135,0,0.064992813823798,MOUNT OLYMPUS DRIVE,0
1136,0,0.06497756280919273,EAST BRIGHTON AVENUE AVENUE NORTHBOUND,0
1137,0,0.06450745544952258,GRASSMAN AVENUE,0
1138,0,0.06408486795345514,THIRD AVENUE,0
1139,0,0.063944953806989,OAK PLACE,0
1140,0,0.06381790348601246,MARKET STREET,3.072575866276705
1141,0,0.06373248312524835,MEADOWBROOK DRIVE,0
1142,0,0.06371130017086102,MEADOWBROOK DRIVE,0
1143,0,0.06356685660449035,CLIFFSIDE DRIVE,0
1144,0,0.06356217362191492,CARLTON DRIVE,0
1145,0,0.06338008728799538,BURTEN STREET,0
1146,0,0.06323717483460166,DAISY STREET,0
1147,0,0.06308853728274788,ROCKFORD DRIVE,0
1148,0,0.06291387387137115,CRESTVIEW DRIVE,0
1149,0,0.06236393437843976,ANGELOU TERRACE,0
1150,0,0.06201266900553309,PLEASANTVIEW AVENUE,0
1151,0,0.06150987416424006,PARRISH LANE,0
1152,0,0.0614414374337375,EASTVIEW AVENUE,0
1153,0,0.0612438629713383,FLORAL PARKWAY,0
1154,0,0.06084805669699319,CROTON TERRACE,0
1155,0,0.060537008886926334,FLETCHER AVENUE,0
1156,0,0.06007534609406598,SAILE STREET,0
1157,0,0.06000726940092967,COLDBROOK DRIVE,0
1158,0,0.05990940412930342,WEST WATER STREET,0
1159,0,0.059892944184052936,EAST DIVISION STREET,17.698158440498283
1160,0,0.059818890538542016,COMMONWEALTH AVENUE,0
1161,0,0.05967700987271638,TULLY STREET,0.0015011936279231684
1162,0,0.05966187589313257,COSSITT STREET,0
1163,0,0.05933335980900403,EAST GENESEE STREET,2.135978305806278
1164,0,0.05870329236774108,OAK LEAF DRIVE,0
1165,0,0.05851243992081434,LACY PLACE,0
1166,0,0.057704228131197084,DUPLI PARK DRIVE,0
1167,0,0.0576266882623161,LANCASTER PLACE,0
1168,0,0.05759457308253064,MILFORD COURT,0
1169,0,0.05695214139517348,WILKIE PLACE,0
1170,0,0.056586329722351635,BENDER STREET,0
1171,0,0.05617427735045517,RANN AVENUE,0
1172,0,0.05586352460296977,GERE AVENUE,0.03064347033357831
1173,0,0.05580541537282754,WILLISTON AVENUE,0.1553596692816736
1174,0,0.0552548777811655,SAINT MARYS TERRACE,0
1175,0,0.05466266846387323,NORTH STATE STREET,5.739506216359894
1176,0,0.05465117430683342,SAND STREET,0
1177,0,0.05447290460819363,ELLEN STREET,0
1178,0,0.05441230320248225,ARGONNE DRIVE,0
1179,0,0.05413047028725968,HIGHLAND PLACE,0
1180,0,0.05389526717900028,MARCIA STREET,0
1181,0,0.05365182769501419,GENANT TO NORTH CLINTON CONNECTOR,0
1182,0,0.05294363807254353,ORISKANY DRIVE,0
1183,0,0.05291137375248445,KANE ROAD,0
1184,0,0.051703516211373604,BELLAIRE PLACE,0
1185,0,0.05144132525437977,PHELPS PLACE,0
1186,0,0.05130603692391079,LONGMEADOW CIRCLE,0
1187,0,0.05108773941402794,CRIPPEN PLACE,0
1188,0,0.05096680330503909,PENTA DRIVE,3.408653142650361
1189,0,0.05080454685890826,ORWOOD PLACE,0
1190,0,0.050059922845935724,ORANGE ALLEY,0
1191,0,0.050002532362014844,STONE COURT,0
1192,0,0.04998349149696679,SWANSEA DRIVE,0
1193,0,0.04987285970158585,LOMBARD AVENUE,5.203737956596902
1194,0,0.04975535708093319,SUMMIT AVENUE,0
1195,0,0.04958298723300634,SENECA PLACE,0
1196,0,0.049261571153443984,SALT SHED DRIVE,0
1197,0,0.049047471520316764,IRON PIER DRIVE,0
1198,0,0.048864398021836786,PARKVIEW AVENUE,0
1199,0,0.04868250472525584,KIRKPATRICK STREET,0
1200,0,0.048455508156686505,GARFIELD PLACE,0
1201,0,0.04775573388595201,MORTON AVENUE,0
1202,0,0.046902099780426754,CRYSLER STREET,0
1203,0,0.04673722541451991,EDMUND AVENUE,0
1204,0,0.046677005916197785,SHELBOURNE PLACE,0
1205,0,0.04604111893653555,SLOCUM DRIVE,0
1206,0,0.045949725693191584,NORTH SALINA STREET,0
1207,0,0.04591409122099837,COFFEY DRIVE,0
1208,0,0.04566424860051935,CHENNAULT DRIVE,0
1209,0,0.04543305378725628,WESTMINSTER AVENUE,0
1210,0,0.044652264815181565,TITUS ALLEY,0
1211,0,0.04456473954069908,LINWILL TERRACE,0
1212,0,0.04453108729298359,CADWELL PLACE,0
1213,0,0.04452478941639346,WESTMINSTER AVENUE,0
1214,0,0.04418015889599775,HICKORY STREET,0
1215,0,0.04367690098275427,CENTRAL AVENUE,0
1216,0,0.043661609987245505,SHOTWELL PARK,0
1217,0,0.043556104031325406,WHITTIER AVENUE,0
1218,0,0.043257926428132774,VILLAGE DRIVE,0
1219,0,0.04318068525681719,CHANNING PLACE,0
1220,0,0.04282567100650707,ACADIA AVENUE,0
1221,0,0.04263878412659152,VILLAGE DRIVE,0
1222,0,0.04236800317283636,ARGYLE AVENUE,0
1223,0,0.04235398744561923,EAST BELDEN AVENUE,0
1224,0,0.04210410368511327,BURLINGAME ROAD,0
1225,0,0.042087923796018584,BRONX AVENUE,0.047712218205610946
1226,0,0.04170421269642085,PAVILLION TERRACE,0
1227,0,0.03989177846167037,HIGHRIDGE PLACE,0
1228,0,0.03983976273437553,SYCAMORE TERRACE,1.0973470751308816
1229,0,0.039515599781883314,EAST COLVIN STREET,0
1230,0,0.039291318254988106,MANLEY FIELD HOUSE,0
1231,0,0.03913047668026154,FRISBIE COURT,0
1232,0,0.038989951033027596,SLOCUM DRIVE,0
1233,0,0.03897303074053608,GRAND AVENUE,0
1234,0,0.03887942385356144,TRAFFIC CIRCLE,0
1235,0,0.038666539092014306,WILL AVENUE,0
1236,0,0.038644733828676836,GLASS TERRACE,0
1237,0,0.03851780416580686,WARNER COURT,0
1238,0,0.03848120603025395,LIGHT COURT,0
1239,0,0.038154769421015,JERICHO DRIVE,0
1240,0,0.0379670062222801,ROBINCROFT ROAD,0
1241,0,0.03729672374637706,HILLSBORO PLACE,0
1242,0,0.03633088390273445,SLOCUM DRIVE,0
1243,0,0.036266463970145095,BELMONT STREET,0
1244,0,0.0361485424992701,TEALL AVENUE,0
1245,0,0.03607283933284176,BOYDEN PLACE,0
1246,0,0.03592365199102993,MOREY AVENUE,0
1247,0,0.035369509945980364,TEALL AVENUE,0
1248,0,0.034802580905092584,DODGE DRIVE,0
1249,0,0.034413688518266435,DAYBREAK LANE,0
1250,0,0.03413472375800151,PALMER LANE,0
1251,0,0.034080311929401357,SIDMAN AVENUE,0
1252,0,0.03391152857687035,GREEN STREET PLACE,0
1253,0,0.033736636579844825,ALBERT TERRACE,0
1254,0,0.0333831523617622,MICHAELS CIRCLE,0
1255,0,0.03279795258762162,HERALD PLACE,0
1256,0,0.03229736705181001,RESTORATION WAY,0
1257,0,0.03187700555788635,LENNOX AVENUE,0
1258,0,0.031794000542457984,ONONDAGA AVENUE,0
1259,0,0.03169583687259483,SOUTH LOWELL AVENUE,0
1260,0,0.03145223904279793,BERTRAM PLACE,0
1261,0,0.03123953077071219,REINMAN ROAD,0
1262,0,0.031062115601956847,TRUTH TERRACE,0
1263,0,0.030937048067062604,EAST PLEASANT AVENUE,0
1264,0,0.030873351871997672,SOUTH LOWELL AVENUE,0
1265,0,0.0308684323947472,BUNKER HILL WAY,9.780597178701434
1266,0,0.030848641478795756,SHERBROOKE ROAD,0
1267,0,0.030657481234138792,DECKER STREET,0
1268,0,0.030443247829555545,NORTH GLENCOVE ROAD,0
1269,0,0.030421815214845195,IDA AVENUE,0.010912359409010888
1270,0,0.029870993979717066,OXFORD STREET,0
1271,0,0.02985064031757506,INDUSTRIAL DRIVE,0
1272,0,0.02983084281035243,BROOKSIDE DRIVE,5.213635316960602
1273,0,0.029455398777183704,ROCK CUT ROUNDABAOUT,0
1274,0,0.029205720581334808,PRINCETON AVENUE,0
1275,0,0.02905174266010459,FITCH STREET,0
1276,0,0.028479368753045853,EUCLID TERRACE,0
