name,length_ft,endpoint_a,endpoint_b,intersection_to_intersection,wholly_inside,source_segments,source_ids,lon,lat
HARDING STREET,673.8657065734864,HILLSIDE STREET,HUNTLEY STREET,True,True,1,477428012,-76.13898274594278,43.07852952987704
DOUGLAS STREET,673.962466797778,HIGHLAND STREET,GRAVES STREET,True,True,1,477431857,-76.13986575470172,43.06021361175918
BURNS AVENUE,674.1656326495548,CALEB AVENUE,BURNET AVENUE,True,True,1,477431520,-76.09145500976572,43.062060791623715
SUNRISE DRIVE,674.5181923772504,WINDEMERE ROAD,LYNN CIRCLE,True,True,1,477446762,-76.13740686301621,42.99278848454919
WAINWRIGHT AVENUE,674.5632227074494,ACADIA AVENUE,ARGYLE AVENUE,True,True,1,477428580,-76.13347633746503,43.07616665649867
HIGHLAND AVENUE,674.7018299605633,HIGHLAND STREET,GRAVES STREET,True,True,1,477432129,-76.13900201148711,43.05924978970817
UPLAND ROAD,675.2976149023516,BELLEVUE AVENUE,VIEAU DRIVE,True,True,1,477441048,-76.18402781729475,43.03160261450449
FILLMORE AVENUE,675.5450552233107,SOUTH SALINA STREET,CHURCHILL AVENUE,True,True,3,800034244;800034255;477444650,-76.14110228833638,43.009815117108246
WENDELL TERRACE,675.8435668564049,SCOVILLE AVENUE,MERTENS AVENUE,True,True,1,477429632,-76.12988479982761,43.070522590020076
CARLTON DRIVE,675.9972544156145,DOLL PARKWAY,DEMONG DRIVE,True,True,1,504325279,-76.08915466914267,43.045560552265144
WEST FAYETTE STREET,676.8334880081902,SCHOOL STREET,WEST GENESEE STREET,True,True,1,477434289,-76.18422165626424,43.052879914283395
SKYTOP ROAD,677.9207471101724,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,3,477453875;477443260;477443367,-76.1235534290756,43.01980508395956
BLAINE STREET,677.9280427893899,CORTLAND AVENUE,MIDLAND AVENUE,True,True,1,477440446,-76.15360169814987,43.033229704500876
OAK STREET,678.5102904323957,HIGHLAND AVENUE,JAMES STREET,True,True,1,477432013,-76.13524780095145,43.059975368540925
PARK STREET,680.2479632752384,HIGHLAND STREET,BUTTERNUT STREET,True,True,1,477431164,-76.14274999972187,43.062940134438946
MARTIN LUTHER KING WEST,680.3923848151879,ALEXANDER AVENUE,CORTLAND AVENUE,True,True,1,477440700,-76.15186985179649,43.03228062367329
WOLCOTT AVENUE,680.6651580874691,VIEAU DRIVE,BELLEVUE AVENUE,True,True,1,477441035,-76.18295197574687,43.031633797845174
HILLSBORO PARKWAY,680.7316091983687,HILLSBORO PLACE,HADDON ROAD,True,True,1,477438161,-76.08748474672618,43.04061742296461
EAST GENESEE STREET,680.7403121562394,HODES WAY,DEWITT ROAD,True,True,2,477439393;477439137,-76.07698948808091,43.03746925587822
ERICKSON STREET,680.7654580386869,SUNNYCREST ROAD,SOUTH GLENCOVE ROAD,True,True,1,477431284,-76.09622288258927,43.06322702953544
MELBOURNE AVENUE,681.635716021428,SALT SPRINGS ROAD,FAYETTE BOULEVARD,True,True,1,477436063,-76.0962947273173,43.048362121539434
WEST ONONDAGA STREET,681.6381390564393,DUDLEY STREET,BRADLEY STREET,True,True,1,477440126,-76.17123380550754,43.03407811889193
SOUTH ORCHARD ROAD,682.0327424389053,DEAD END / SAME-NAME BRANCH,WEST HIGH TERRACE,False,False,1,477438388,-76.2039117083778,43.040613779271176
SAFETY LANE,682.1863346240273,LARNED STREET,ONEIDA STREET,True,True,1,509997003,-76.15463460430715,43.041479785814296
PLYMOUTH DRIVE,682.2371311205196,SUNNYCREST ROAD,CRESLINE DRIVE;SOUTH GLENCOVE ROAD,True,True,1,477431309,-76.09850549783343,43.06313111697938
LUDDINGTON STREET,682.2391949500422,SOUTH GLENCOVE ROAD,SUNNYCREST ROAD,True,True,1,477431298,-76.09730461169326,43.06318256522099
SALT SPRINGS ROAD,683.3050610422808,SALISBURY PARK DRIVE,BALL AVENUE,True,True,2,800029905;477436289,-76.0986881970702,43.04702257412127
DELRAY AVENUE,683.6964096836491,SALISBURY PARK DRIVE,BALL AVENUE,True,True,1,477435290,-76.09898346687702,43.049967005546506
ERIE BOULEVARD EAST,683.9167719802678,BRUCE STREET,PEAT STREET,True,True,2,477434431;477434678,-76.11390841294919,43.05169082294023
FAYETTE BOULEVARD,684.0775689731781,BALL AVENUE,SALISBURY PARK DRIVE,True,True,1,477435519,-76.09892027934092,43.049169620455714
EAST ONONDAGA STREET,684.953336871098,MONTGOMERY STREET,SOUTH WARREN STREET,True,True,1,477436543,-76.1498420235955,43.04619624100014
MOUNTAINVIEW AVENUE,684.9601380788192,BALL AVENUE,SALISBURY PARK DRIVE,True,True,1,477435010,-76.09905088945061,43.050767531597856
WEST NEWELL STREET,685.0062405532473,MIDLAND AVENUE,CANNON STREET,True,True,1,477443568,-76.14701836166294,43.01749965509552
MARTIN LUTHER KING WEST,685.0081214429491,BALLARD AVENUE,MIDLAND AVENUE,True,True,1,477440924,-76.155194828146,43.03143818002548
HARWOOD AVENUE,685.1371166941291,BALL AVENUE,SALISBURY PARK DRIVE,True,True,1,477435752,-76.09884329236525,43.048375137320946
ROCKLAND AVENUE,685.6163260430875,EAST BISSELL STREET,SOUTH AVENUE,True,True,1,477442518,-76.15800928345627,43.02400563555079
BURT STREET,686.0650959445403,ALMOND STREET;VAN BUREN STREET,EAST TAYLOR STREET;GAGE COURT,True,True,2,477438820;477438817,-76.14130590183072,43.03884761358842
EAST AVENUE,686.1290348091053,BROOKFORD ROAD;EAST GENESEE STREET,BLOSSOM ROAD,True,True,1,477437536,-76.1056676979916,43.04338963452875
MILNOR AVENUE,686.875450870819,BALL AVENUE,SALISBURY PARK DRIVE,True,True,1,477436019,-76.09877731475676,43.04758860729916
VAN RENSSELAER STREET,686.9816798076741,SPENCER STREET,WEST KIRKPATRICK STREET,True,True,1,477432659,-76.16589010461959,43.057810057462746
SLAYTON AVENUE,688.7259810574377,BALLANTYNE ROAD,DAWES AVENUE,True,True,1,477444806,-76.14631404539847,43.00957458961815
SOLAR STREET,688.8400858219208,SPENCER STREET,WEST COURT STREET;WEST KIRKPATRICK STREET,True,True,1,477431884,-76.1603991673303,43.0604083557283
SUNNYSIDE PARK ROAD,689.3758468118904,EAST GENESEE STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477437347,-76.09318608991329,43.0438400859524
ABERDEEN TERRACE,689.5809546550228,SUNNYCREST ROAD,SOUTH GLENCOVE ROAD,True,True,1,477431276,-76.09514226335719,43.06327413270863
SKYTOP ROAD,689.7527060032439,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,3,477453873;477443275;477443369,-76.12369188808555,43.019784240750866
SOUTH AVENUE,690.0603830730529,MARTIN LUTHER KING WEST,CRESCENT AVENUE,True,True,1,477441526,-76.15829214961008,43.029559984374764
EAST WILLOW STREET,690.1133532989122,HIGHLAND STREET,LODI STREET,True,True,1,477432672,-76.14042910471593,43.057462247388514
STAFFORD AVENUE,690.4338532969333,CALEB AVENUE,BURNET AVENUE,True,True,1,477432671,-76.11178228371253,43.057885119924585
KENSINGTON PLACE,690.4369776376362,ANDOVER ROAD,MEADOWBROOK DRIVE,True,True,1,477442135,-76.11947032060259,43.02696210765196
SWANSEA DRIVE,690.7875310243182,GRANT BOULEVARD,LEA LANE,True,True,1,511163850,-76.12004352659022,43.071933022004835
HARRISON STREET,691.201049140056,ALMOND STREET,SOUTH TOWNSEND STREET,True,True,4,477436882;477741240;800032456;477741242,-76.1438131762408,43.04431482651816
REINMAN ROAD,692.1827337191644,DEAD END / SAME-NAME BRANCH,MCDONALD ROAD,False,False,3,800048764;477443501;800048753,-76.17585467286449,43.01831331619481
DORWIN AVENUE,692.6622782756266,BROOKSIDE DRIVE,IDA AVENUE,True,True,1,477447316,-76.1482472963466,42.98520160329502
WADSWORTH STREET,692.9611305196969,GRANT BOULEVARD,PERSHING AVENUE,True,True,1,477429156,-76.13909756834346,43.07323527962325
VANN STREET,692.9983300336614,TEALL AVENUE,GREENWAY AVENUE,True,True,1,477432844,-76.12077630888203,43.05638113813916
ACADEMY GREEN,694.1488485979365,WEST SENECA TURNPIKE,ACADEMY STREET,True,True,1,477446021,-76.15040541042731,43.00072864935334
MURRAY AVENUE,694.7859719390983,GRANT BOULEVARD,BURDICK AVENUE,True,True,1,477428432,-76.15658231750741,43.07665510337998
ARNTS PLACE,695.2747172541724,GRANT BOULEVARD,BURDICK AVENUE,True,True,1,477428547,-76.15563835473444,43.076278430868086
HAWLEY AVENUE,695.500519743958,TEALL AVENUE,GREENWAY AVENUE,True,True,1,477433096,-76.12073280581701,43.055664640735024
WORDEN AVENUE,695.7629186205907,GRANT BOULEVARD,PERSHING AVENUE,True,True,1,477429169,-76.14017222315078,43.073181308246724
VANN STREET,696.0837057688059,GREENWAY AVENUE,DILLAYE AVENUE,True,True,1,477432817,-76.11818377395716,43.05646717275098
WEBSTER AVENUE,696.4959677256024,WEST BRIGHTON AVENUE,WARNER AVENUE,True,True,1,477443123,-76.14500080567413,43.0214424356468
COLERIDGE AVENUE,697.1366791806246,SOUTH LOWELL AVENUE,SOUTH WILBUR AVENUE,True,True,1,477436593,-76.1786144368523,43.04565954306661
NORTH EDWARDS AVENUE,697.3932654729085,JAMES STREET,TYSON PLACE,True,True,1,477429807,-76.10650897583484,43.06980347332023
ORLANDO AVENUE,698.3811386375297,SOUTH SALINA STREET,SENECA DRIVE,True,True,1,477445782,-76.14148478401194,43.001820504170134
LYDELL STREET,699.3437400020354,WEST ONONDAGA STREET,ROWLAND STREET,True,True,1,477440193,-76.17836825196275,43.03478312399482
VALLEY DRIVE,699.5153923158355,BROOKLEA DRIVE,CRAFTON AVENUE,True,True,1,477446748,-76.15243731184779,42.99287810540056
CRAWFORD AVENUE,699.7946181446949,WEST SCOTT AVENUE,SUNNYSIDE ROAD,True,True,1,477438471,-76.11021834875416,43.0403105136598
CARLTON ROAD,699.8308839231,CALVIN ROAD,DEAD END / SAME-NAME BRANCH,False,True,1,477442764,-76.17652315226043,43.02346011396548
SOUTH ALVORD STREET,700.508418702838,BUTTERNUT STREET,ASH STREET,True,True,2,477431426;800038595,-76.14604852727396,43.06214330024308
NORTH MIDLER AVENUE,700.6256041550309,JAMES STREET;SOUTH MIDLER AVENUE,TYSON PLACE,True,True,1,477429799,-76.10540126910306,43.06985876534084
MILES AVENUE,700.7078441412227,LENNOX AVENUE,JEROME STREET,True,True,1,477440223,-76.11627677933313,43.03465559296061
RIGI AVENUE,701.3925817307219,TYSON PLACE,JAMES STREET,True,True,1,477429794,-76.1041636764101,43.069923139198366
BRADFORD PARKWAY,701.6266273228352,STANDISH DRIVE,HATHERLY ROAD,True,True,1,477438955,-76.10499049503838,43.03883744211226
WESTCOTT STREET,701.8298073986848,LENNOX AVENUE,JEROME STREET,True,True,1,477440264,-76.11874576187121,43.03454562026252
ROOSEVELT AVENUE,701.9824302677497,LENNOX AVENUE,JEROME STREET,True,True,1,477440239,-76.11751776050431,43.03460136159865
NORTH COLLINGWOOD AVENUE,702.6795018386703,JAMES STREET,TYSON PLACE,True,True,1,477429813,-76.10751680246727,43.06975812370999
LANCASTER AVENUE,703.1968985671307,KENSINGTON ROAD,BROAD STREET,True,True,1,477441172,-76.12265813026228,43.031177019305815
BUCKINGHAM AVENUE,703.3264967110364,BROAD STREET,KENSINGTON ROAD,True,True,1,477441160,-76.12126368266236,43.03125083709709
JOSEPHINE STREET,703.8407633293085,ASH STREET,BUTTERNUT STREET,True,True,1,477431684,-76.14698405911655,43.060900402766514
ASHDALE AVENUE,704.0087128514879,JAMES STREET,TYSON PLACE,True,True,1,477429825,-76.1085209418698,43.069714583933276
PLYMOUTH DRIVE,704.7917366773959,JAMES STREET,NORTHCLIFFE ROAD,True,True,1,477430138,-76.10000630060514,43.06818312987415
SUNRISE DRIVE,704.8342217314046,THURLOW DRIVE,NORTH CHELTENHAM ROAD,True,True,1,477446493,-76.13779496338542,42.99531403732004
ACKERMAN AVENUE,705.5106901251802,KENSINGTON ROAD;TERRACE ROAD,BROAD STREET,True,True,1,477441184,-76.12389155605021,43.031117702458005
PETERS STREET,706.0793760768344,ASH STREET,BUTTERNUT STREET,True,True,1,477431541,-76.14651497982594,43.061526772332776
OSTRAM AVENUE,707.888593067199,EUCLID AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477440029,-76.12884633582877,43.03536026662822
JENSEN AVENUE,708.1264333860946,HIGHPOINT STREET,DEAD END / SAME-NAME BRANCH,False,True,1,800097682,-76.17608790401408,43.04172025975776
EAST COLVIN STREET,708.1266568958048,COMSTOCK AVENUE,MANLEY FIELD HOUSE,True,True,2,477442592;600035960,-76.12753707204463,43.02336293903924
MARCELLUS STREET,708.8107035417912,ONTARIO STREET,SOUTH GEDDES STREET,True,True,2,800032569;477436779,-76.16975974212748,43.04504570430891
DORCHESTER AVENUE,709.5409449954261,GRAY AVENUE,FORDHAM ROAD,True,True,1,477429716,-76.12527882208457,43.070307108050045
MILFORD DRIVE WEST,709.8010883992921,JAMES STREET,NORTHCLIFFE ROAD,True,True,1,477430126,-76.09883006464361,43.06823080913725
LYNWOOD AVENUE,709.9914608752176,TYSON PLACE,JAMES STREET,True,True,1,477429770,-76.10152780497536,43.070055148129605
EAST GENESEE STREET,710.0319958701681,TERRACE DRIVE,HODES WAY,True,False,2,477439472;800034350,-76.07466686548857,43.03664076097178
CARBON STREET,710.1280037458339,OBERST STREET,JOHN STREET,True,True,1,477430781,-76.14519129993566,43.064797629539385
ONONDAGA CREEK BOULEVARD,711.665512300451,MEDORA PLACE,FORD AVENUE,True,True,1,477444115,-76.15596679287627,43.014191522340056
AVON ROAD,712.1795404105394,MOSLEY DRIVE,NICHOLS AVENUE,True,True,1,477430992,-76.10211779794966,43.06352962458617
KELLOGG STREET,712.6355185452968,MASSENA STREET,DELAWARE STREET,True,True,1,477439427,-76.16622167999853,43.03717091417067
BELLEVUE AVENUE,713.4057485358966,ARCHER ROAD,GLENWOOD AVENUE,True,True,1,477441427,-76.19164347290975,43.02967979768104
WEST SENECA TURNPIKE,713.5272097004673,MIDLAND AVENUE,ACADEMY GREEN,True,True,4,477445842;800039761;800039760;477445815,-76.14819364690518,43.00140027797889
HODES WAY,713.6241594871764,EAST GENESEE STREET,DEAD END / SAME-NAME BRANCH,False,True,2,800034349;800034357,-76.07531632214166,43.03783949851752
ALTON STREET,713.6756145639418,ROCKWOOD PLACE,WESTWOOD ROAD,True,True,1,477442710,-76.19699965695764,43.02321870052236
WHEATON ROAD,714.0692759635511,FORDHAM ROAD,GRAY AVENUE,True,True,3,477429728;800039446;800039447,-76.12627080928982,43.070272895724116
SOUTH GEDDES STREET,714.5826077877651,CARLTON ROAD,ARDEN DRIVE,True,True,1,477443263,-76.17416136739496,43.02054577859658
FURMAN STREET,714.6088772680688,BALLARD AVENUE;CORTLAND AVENUE,MIDLAND AVENUE,True,True,1,477441218,-76.15466218333607,43.030206721946286
PARK STREET,714.8680215719816,OBERST STREET,JOHN STREET,True,True,3,800038602;477431071;800038596,-76.14604298207293,43.06367968156093
WILMORE PLACE,715.4096288733489,DARLINGTON ROAD,DARLINGTON ROAD EAST,True,False,3,477427462;800049091;477427303,-76.13841152439991,43.081522622359074
BURNS AVENUE,716.2969212025486,EAST JAMES STREET,NORTHCLIFFE ROAD,True,False,2,477429938;477430176,-76.0919183793563,43.068026946454545
FOURTH NORTH STREET,717.0947974162535,DEAD END / SAME-NAME BRANCH,HIAWATHA BOULEVARD EAST,False,True,2,477427803;477427867,-76.16171552075033,43.07925476227641
HARFORD ROAD,717.370836680478,CADILLAC STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477427078,-76.14613552715274,43.083723881427865
THURBER STREET,717.4293631585782,COMSTOCK AVENUE,JAMESVILLE AVENUE,True,True,1,477443345,-76.12956907066842,43.01911480262755
FENTON STREET,717.5136205677215,CADWELL STREET,DELAWARE STREET,True,True,3,800034100;800034098;477438762,-76.17436861416796,43.03891033004101
EDISON STREET,718.4657287052639,NORTH GEDDES STREET,SAND STREET,True,True,1,477433138,-76.16911866726751,43.05554883774165
BOSTON STREET,719.2452475919738,CALEB AVENUE,BURNET AVENUE,True,True,1,477431489,-76.09024182303253,43.06227172287154
WINTHROP ROAD,719.6645709912182,CULVER DRIVE,PLYMOUTH DRIVE,True,True,1,477430506,-76.09845282743214,43.065658083184594
TEX SIMONE DRIVE,720.0300814072979,NBT BANK PARKWAY,FIRST NORTH STREET;HIAWATHA BOULEVARD EAST,True,True,1,477428571,-76.1641965075493,43.07581985725493
EAST COLVIN STREET,720.330259391287,SLOCUM DRIVE,BUCKINGHAM AVENUE,True,True,1,477442888,-76.11896333967432,43.02204398417478
WEST CORNING AVENUE,720.3623652160567,MIDLAND AVENUE,CANNON STREET,True,True,1,477443453,-76.14723935319485,43.01829394974314
ERIE BOULEVARD EAST,721.1893426821057,BRUCE STREET,PEAT STREET;WESTMORELAND AVENUE,True,True,1,477434833,-76.11377899069447,43.05141581028293
SHUART AVENUE,721.295535800251,TEALL AVENUE,WILSON STREET,True,True,2,477431364;800033907,-76.12368712326308,43.062508551676714
HOVEY STREET,721.7185632995935,MIDLAND AVENUE,HURON STREET,True,True,1,477440764,-76.15549836259997,43.032406176620064
STRATHMORE DRIVE,722.5013146385163,STINARD AVENUE,TWIN HILLS DRIVE,True,True,1,477443024,-76.17186786684888,43.021864654391706
BURDICK AVENUE,722.8629928777546,TURTLE STREET,COURT STREET,True,True,1,477428476,-76.15285244593812,43.07633356511281
HURLBURT ROAD,722.8667376729273,MEADOWBROOK DRIVE,ROCKFORD DRIVE,True,True,1,477438389,-76.10067185008711,43.04066860990895
WESTMORELAND AVENUE,722.9083717382238,EAST GENESEE STREET,LEXINGTON AVENUE,True,True,1,477436676,-76.11457450200899,43.046237846011685
BURNET AVENUE,724.7726798731204,NORTH CROUSE AVENUE,HOWARD STREET,True,True,1,477434270,-76.1377812576594,43.05218764134807
GENANT DRIVE,725.3095370503706,SPENCER STREET,WEST KIRKPATRICK STREET,True,True,2,477431558;477431400,-76.15770292433858,43.061630710637125
BURNET AVENUE,725.9772504318471,GREENWAY AVENUE,DILLAYE AVENUE,True,True,1,477433284,-76.11810929243258,43.05532812885848
PUTNAM STREET,726.1403991688358,DUDLEY STREET,BRADLEY STREET,True,True,1,477439752,-76.17091238440072,43.03597779672495
PARK STREET,726.7283470169765,FARMERS MARKET WAY,HIAWATHA BOULEVARD EAST,True,True,2,508421554;508421556,-76.16719719494452,43.07216949597897
SEDGWICK STREET,727.3880433065568,ELM STREET;SHUART AVENUE,ROBINSON STREET,True,True,1,477432338,-76.12857734777445,43.05891783561435
EAST WILLOW STREET,728.5946632047054,LODI STREET,CATHERINE STREET,True,True,1,477433028,-76.14263778376774,43.056382124980075
VICTORIA PLACE,728.7244295959844,ALLEN STREET,WESTCOTT STREET,True,True,1,477438095,-76.11790688863265,43.04070832528372
ONONDAGA AVENUE,728.81343548892,TALLMAN STREET;WEST ONONDAGA STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477440287,-76.1646117800115,43.03447426525599
GRANT BOULEVARD,728.9579902516749,CULBERT STREET,MCCHESNEY PARK DRIVE;POND STREET,True,True,1,477428976,-76.14734827449094,43.07353358342768
HAWLEY AVENUE,729.006136028404,GERTRUDE STREET;HOWARD STREET,NORTH CROUSE AVENUE,True,True,1,477433891,-76.13776082606691,43.053267620596564
CRAWFORD AVENUE,729.1053429122655,SCOTTHOLM TERRACE,WEST SCOTT AVENUE,True,True,2,800048221;800048220,-76.1114276980134,43.042014077440236
MAGNOLIA STREET,729.8295138304142,SOUTH WILBUR AVENUE,WEST MARCELLUS STREET,True,True,1,477437330,-76.17420657162187,43.04354615200656
MAPLEWOOD AVENUE,730.0449776233721,EDGEWOOD DRIVE,COLDBROOK DRIVE,True,True,1,477447073,-76.13861581577912,42.988370975058956
AMY STREET,730.4303544100264,SEYMOUR STREET,DELAWARE STREET;SOUTH WILBUR AVENUE,True,True,1,477438213,-76.17362094241585,43.04102508396521
SUMMIT AVENUE,730.5163228912281,STOLP AVENUE,CROSSETT STREET,True,True,1,477441585,-76.16597214221666,43.02940963521537
BURNET AVENUE,730.7940862015911,TEALL AVENUE,GREENWAY AVENUE,True,True,1,477433531,-76.1206587799255,43.054620618850215
HAMPTON ROAD,731.1159244703758,JAMES STREET,CHATHAM ROAD,True,True,1,477430719,-76.12372386851698,43.06555135209392
MIDLAND AVENUE,731.263825922613,TALLMAN STREET,WEST TAYLOR STREET,True,True,1,477439485,-76.15596933755592,43.037340116345554
LONGMEADOW DRIVE,731.7600948565974,HILTON ROAD,LONGMEADOW CIRCLE,True,True,1,477447064,-76.14674151298925,42.98942540018849
ALMOND STREET,732.165811603076,DYER COURT;JACKSON STREET,DEAD END / SAME-NAME BRANCH,False,True,1,506022038,-76.14247853583444,43.04141585980251
ATKINSON AVENUE,732.4641044622309,WOLCOTT AVENUE,VELASKO ROAD,True,True,1,477441654,-76.18409013542863,43.02816189565712
CARBON STREET,733.1801742781579,CARLISLE STREET,POND STREET,True,True,1,477430184,-76.15188427384909,43.06749462738757
ONONDAGA AVENUE,733.2544817934966,EASTVIEW AVENUE,PARKVIEW AVENUE,True,True,2,477441615;477442005,-76.16294538951662,43.027483594030464
OAKLAND STREET,733.3327161510861,FINEVIEW PLACE,STADIUM PLACE,True,True,1,477440180,-76.1405942311273,43.03392850073212
RAMSEY AVENUE,733.8656233891645,SCOTTHOLM BOULEVARD,MEADOWBROOK DRIVE,True,True,1,477438316,-76.10790086450008,43.040835887344166
SPRING STREET,734.0825648752793,CARLISLE STREET,POND STREET,True,True,1,477429956,-76.15103760544115,43.068650160370666
JACLYN DRIVE,734.3864650338882,DEAD END / SAME-NAME BRANCH,SOUTH SALINA STREET,False,True,1,477447270,-76.14516460517162,42.986115112624816
CHEMUNG STREET,734.9078814616939,AVERY AVENUE,CHARLES AVENUE;WOODS ROAD,True,False,2,477432968;477432977,-76.19902712361086,43.05630175139878
SHERWOOD AVENUE,735.211487989706,HAWLEY AVENUE,BURNET AVENUE,True,True,1,477433750,-76.12462114717904,43.05456368563526
HUNTLEY STREET,735.8032011346826,HILLSIDE STREET,WADSWORTH STREET,True,True,1,477428136,-76.14081481080805,43.077437339599605
JOHN STREET,735.9175585515682,SOUTH ALVORD STREET,LODI STREET,True,True,1,477431506,-76.1487377072953,43.06208698969349
WEST COURT STREET,735.9440457311307,SOLAR STREET;WEST KIRKPATRICK STREET,NORTH CLINTON STREET,True,True,1,507665325,-76.16066463934334,43.062090395957796
PAUL AVENUE,735.986575359925,TEALL AVENUE,GEORGE STREET,True,True,1,477429778,-76.12186372162489,43.06962967546606
MILTON AVENUE,736.0423724915504,CHEMUNG STREET,WILLIS AVENUE,True,True,1,477432291,-76.19545931110981,43.05852061296445
NORTH GEDDES STREET,736.1008759877122,RICHMOND AVENUE,ERIE BOULEVARD WEST;SOUTH GEDDES STREET,True,True,1,477435836,-76.17076073468067,43.049124495335164
CLOVER RIDGE DRIVE,736.3483789664149,GLENCOVE ROAD,CALEB AVENUE,True,True,1,477431198,-76.09281827949235,43.06372561367795
MANLEY FIELD HOUSE,736.4545224798321,DEAD END / SAME-NAME BRANCH,CHAPPLE WAY,False,True,1,600035943,-76.12504675175083,43.02256357228689
BROOKFORD ROAD,736.7707902318555,DEAD END / SAME-NAME BRANCH,WOODSIDE DRIVE,False,True,2,504324946;504324944,-76.0969532376569,43.034280753663545
HENSBERRY ROAD,737.1816735802684,WOLCOTT AVENUE,VELASKO ROAD,True,True,1,477441479,-76.18414903291082,43.02893911758567
WADSWORTH STREET,738.3154204124381,CADILLAC STREET,LEMOYNE AVENUE,True,True,3,477427193;800040450;477427031,-76.14713950277289,43.083170087188925
EAST COLVIN STREET,739.3805220387471,MANLEY FIELD HOUSE,MANLEY FIELD HOUSE,True,True,2,600035963;600035961,-76.12518454222557,43.02238110750415
BURNET AVENUE,739.4140107852677,WOODBINE AVENUE,STAFFORD AVENUE,True,True,1,477432670,-76.11035930010118,43.05719263873419
EAST GENESEE STREET,739.7904867088172,STONERIDGE DRIVE,MANOR DRIVE,True,True,1,477438604,-76.08134691316306,43.03974845609073
BARRINGTON ROAD,740.981262348904,WILSON PLACE,DEMONG DRIVE,True,True,1,477437746,-76.08380443017295,43.04268317380577
NORTHCLIFFE ROAD,741.0370290745061,MILFORD DRIVE WEST,MILFORD DRIVE EAST,True,True,1,477430125,-76.09736628704633,43.06732410983979
MERRILL STREET,741.9002404453863,CADILLAC STREET,LEMOYNE AVENUE,True,True,1,477427517,-76.1495442572383,43.081327995019784
DEMONG DRIVE,742.0926769310324,ALBERT ROAD,CARLTON DRIVE,True,True,2,477436638;477436808,-76.09051083717434,43.04503607680843
DAVIS STREET,742.4842721291764,DELAWARE STREET,BARRETT STREET,True,True,1,477438619,-76.17119023884158,43.03916107830612
WESTMINSTER AVENUE,742.6683681264741,DEAD END / SAME-NAME BRANCH,MARYLAND AVENUE,False,True,1,477440375,-76.12070154241451,43.03408160664942
GERTRUDE STREET,743.7172209936656,HAWLEY AVENUE;HOWARD STREET,LODI STREET,True,True,1,477433812,-76.13811059114308,43.053923266854106
BARRINGTON ROAD,744.8689490731717,DEMONG DRIVE,BEAUMONT PLACE,True,True,1,477437139,-76.08529795671232,43.04430350186733
FEIGEL AVENUE,744.9096520723941,DEAD END / SAME-NAME BRANCH,WHEATON ROAD,False,True,1,477429194,-76.12499809394049,43.07216389866847
MARVIN ROAD,745.4627413319066,VALLEY DRIVE,BARNES AVENUE,True,True,1,477444383,-76.15915338354903,43.011760300635544
SPRING STREET,746.0324090102131,JOHN STREET,BUTTERNUT STREET,True,True,1,477430605,-76.14457556635233,43.06553778818238
SOUTH EDWARDS AVENUE,746.1812793904577,SUNNYCREST ROAD,CALEB AVENUE,True,True,1,477431830,-76.10563078738366,43.060821106327396
LEXINGTON AVENUE,748.9879070599195,WESTCOTT STREET,ALLEN STREET,True,True,1,477436155,-76.11843026857335,43.04715863637099
WEST NEWELL STREET,749.1092812557735,ONONDAGA CREEK BOULEVARD,VALLEY DRIVE,True,True,1,477443743,-76.1586525107304,43.01632772130559
WEST BRIGHTON AVENUE,749.7625197502343,BISHOP AVENUE,SOUTH AVENUE,True,True,1,477443357,-76.1593459975534,43.019051010614355
HICKOK AVENUE,750.0997267106674,CALEB AVENUE,BURNET AVENUE,True,True,2,477432752;800048410,-76.11312912103747,43.057716693137984
SHONNARD STREET,750.3090450977938,SOUTH WEST STREET;WEST STREET ARTERIAL SOUTHBOUND,NIAGARA STREET,True,True,1,477437865,-76.15889840525463,43.04160773749816
WESTCOTT STREET,750.4653875998779,DELL STREET,HAWTHORNE STREET,True,True,1,477437660,-76.11947296368267,43.043002552365884
VALLEY DRIVE,752.4568226727938,DORWIN AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477447402,-76.15617033900485,42.98486639214493
COLUMBUS AVENUE,752.9208800401572,EAST GENESEE STREET,HAWTHORNE STREET,True,True,1,477437050,-76.12108402311164,43.04496323862899
HIGHRIDGE DRIVE,753.7536840054427,BROADVIEW DRIVE,HIGHRIDGE PLACE,True,True,1,477442242,-76.2004090296136,43.02597116160999
RIVERDALE DRIVE,754.0032195272851,KRAMER DRIVE,MARIS DRIVE,True,True,1,477446017,-76.15582070671458,43.00027830396906
CORTLAND AVENUE,754.4210222708081,BALLARD AVENUE;FURMAN STREET,MIDLAND AVENUE,True,True,1,477441203,-76.15485985075395,43.03071659118836
VALLEY DRIVE,754.5693221076579,ACADEMY STREET,WEST SENECA TURNPIKE,True,True,1,477445859,-76.15309309295286,43.00102717628665
LILAC STREET,755.6849628623517,MARY STREET,POND STREET,True,True,1,477431114,-76.15164571067538,43.06357825067293
