name,component,length_ft,full_component_ft,outside_city_ft,wholly_inside,source_segments,source_ids,lon,lat,components_in_city
TRACY STREET,1,2546.807726078852,2546.807726078852,0.0,True,6,477435040;477435171;477435265;477435507;477435838;800032556,-76.16366454603269,43.049866550543534,1
LONGMEADOW DRIVE,1,2571.5215235386136,2571.5215235386136,0.0,True,4,477446937;477447064;477447184;800048513,-76.14650282804193,42.990036529105936,1
CADILLAC STREET,1,2582.1929424949517,2582.1929424949517,0.0,True,11,477427275;477427384;477427516;477427543;477427617;477427676;477427782;477427797;477427920;477428178;477428201,-76.14940093730822,43.07986357501328,2
SOUTH MCBRIDE STREET,1,2594.5037679528027,2594.5037679528027,0.0,True,10,477437782;477438224;477438457;477438726;477438851;477439130;506986280;506986283;506986285;800037263,-76.14384295799782,43.03919114052893,2
DEWITT ROAD,1,2608.500981308598,2608.500981308598,0.0,True,6,477438168;477438809;477439284;477439288;800052322;800053108,-76.08145575692767,43.03828954909912,1
CAYUGA STREET,1,2638.9026452450403,2638.9026452450403,0.0,True,7,477434514;477434557;477434869;477434939;477435208;477435425;477435625,-76.19026092859217,43.05033711925588,1
BRUCE STREET,1,2642.32227337957,2642.32227337957,0.0,True,5,477434420;477435050;477435781;477436717;800065989,-76.11172577502897,43.048593440861744,1
SEELEY ROAD,1,2650.0463101837204,2650.0463101837204,0.0,True,12,477434200;477434707;477435082;477435156;477435316;477435416;477435560;477435663;477435830;477435945;477436099;477436411,-76.10378441269475,43.04989440956395,1
ROSS PARK,1,2661.36822009782,2661.36822009782,0.0,True,5,477428793;800048788;800048790;800048791;800048792,-76.1454029292114,43.076042256197205,1
JOHN STREET,1,2669.2313454626155,2669.2313454626155,0.0,True,6,477430227;477430420;477430561;477430831;477431145;477431506,-76.14700498249704,43.064415678858964,2
REMINGTON AVENUE,1,2681.561103175399,2681.561103175399,0.0,True,7,477443849;477443856;477443861;477443948;477443971;800051964;800052987,-76.13214605710252,43.01592799644065,1
REED AVENUE,1,2705.152950892928,2705.152950892928,0.0,True,3,477441238;477441945;477442258,-76.18131570654339,43.028945142216706,1
CANNON STREET,1,2726.055715188546,2726.055715188546,0.0,True,8,477442532;477442665;477442829;477442977;477443146;477443320;477443423;477443530,-76.14651004928918,43.021326865463905,2
GREEN STREET,1,2756.956252107775,2756.956252107775,0.0,True,8,477432870;477432985;477433078;477433144;477433232;477433527;477433841;800031024,-76.13773889707173,43.05540455190744,1
PARK AVENUE,2,2761.3432620978256,2761.3432620978256,0.0,True,6,477434263;477434301;477434324;477434338;477434354;477434375,-76.16545261858981,43.05207857573737,3
BURT STREET,1,2770.5611948507117,2770.5611948507117,0.0,True,12,477438817;477438820;477438822;477438838;477438850;477438888;477438911;477438932;477438963;800034761;800036340;800052224,-76.14483452994351,43.038437328594604,1
WEST FAYETTE STREET,1,2774.471743896774,2774.471743896774,0.0,True,7,477433113;477433262;477433729;477434289;477434454;477434890;477435301,-76.1842433357835,43.05291795496088,2
LEXINGTON AVENUE,1,2777.722882413213,2777.722882413213,0.0,True,7,477436126;477436138;477436155;477436161;477436170;477436192;800037812,-76.11881397305939,43.047157926371234,1
ROWLAND STREET,1,2780.3316191111358,2780.3316191111358,0.0,True,8,477439621;477439626;477439643;477439661;477439683;477439709;477439860;800051005,-76.1760958977547,43.03572445470322,1
WOLCOTT AVENUE,1,2788.9429278705825,2788.9429278705825,0.0,True,7,477441035;477441246;477441464;477441636;477441811;477442102;477442345,-76.18274683541993,43.02874492205391,1
BEATTIE STREET,1,2810.5274480017883,2810.5274480017883,0.0,True,8,477433978;477434991;477435477;477435721;477436031;477436343;477436577;800065997,-76.10830966510946,43.04939192517223,1
NORTH LOWELL AVENUE,1,2845.88321322079,2845.88321322079,0.0,True,7,477433487;477433866;477434219;477434697;477435143;477435516;477435913,-76.18445955270252,43.051371188574,1
MERRIMAN AVENUE,1,2850.0019594545734,2850.0019594545734,0.0,True,5,477438197;477438230;477438243;477438266;477438279,-76.16707669728348,43.040258917243044,1
SPENCER STREET,1,2855.830362087457,2855.830362087457,0.0,True,6,477432063;477432438;477432474;477432572;477432591;477432597,-76.17555072558287,43.05796832662294,2
WEST KIRKPATRICK STREET,1,2873.5952249800753,2873.5952249800753,0.0,True,8,477432432;506021510;506021511;507665328;513531395;513531396;800030682;800032563,-76.16556622665324,43.05898880847464,2
LOCKWOOD ROAD,1,2882.23604916528,2882.23604916528,0.0,True,4,477438788;477438810;477438875;477438922,-76.08804627216247,43.038430382858664,1
NORTH MCBRIDE STREET,3,2898.8651179658827,2898.8651179658827,0.0,True,12,477432704;477433009;477433251;477433519;477433828;477434221;477434482;477434539;477434690;477434816;477434922;800046408,-76.14506050674609,43.05452854662384,3
DESTINY USA DRIVE,1,2901.8730013836494,2901.8730013836494,0.0,True,16,477428951;477429752;477429759;477429815;477430093;477454199;477454209;477454211;600024760;600024761;600055690;600055692;600055693;800037508;800037509;800037533,-76.17064473304441,43.070283385297934,1
MELROSE AVENUE,1,2931.4598346962425,2931.4598346962425,0.0,True,12,477430698;477430704;477430720;477430744;477430758;477430768;477430776;477430791;504325544;504325545;504325546;504325547,-76.11829327306688,43.06447544419015,1
LANCASTER AVENUE,1,2974.099196838859,2974.099196838859,0.0,True,6,477439128;477439368;477440053;477440241;477440634;477441172,-76.12295102353114,43.034285752439246,2
ELM STREET,1,2987.194037014984,2987.194037014984,0.0,True,3,477432408;477433168;477434316,-76.13029906445804,43.05612763367261,1
WENDELL TERRACE,1,2996.1500238483136,2996.1500238483136,0.0,True,6,477429292;477429632;477429931;477430071;477430650;477430673,-76.12989479617283,43.06865139901113,1
HAWLEY AVENUE,2,3009.2407468707675,3009.2407468707675,0.0,True,10,477433092;477433111;477433124;477433132;477433143;477433157;477433167;477433188;477433222;800084755,-76.12765922576534,43.05545204027592,3
TYSON PLACE,1,3015.563260863329,3015.563260863329,0.0,True,10,477429383;477429397;477429409;477429435;477429447;477429452;477429460;477429469;477429480;477429486,-76.10570503448221,43.07081867545524,1
LANCASTER AVENUE,2,3039.7477619583096,3039.7477619583096,0.0,True,8,477441552;477441743;477441796;477442371;477442389;477442896;800040265;800048511,-76.12193421607252,43.0260677168929,2
OAKWOOD AVENUE,1,3046.7589507653274,3046.7589507653274,0.0,True,10,477439365;477439444;477439698;477440167;477440848;477441008;477453877;477453878;800034376;800034377,-76.14488606984101,43.034225885482606,2
DORWIN AVENUE,1,3050.5602454706045,3050.5602454706045,0.0,True,6,477447309;477447316;477447320;477447322;477447324;800049312,-76.14934289480345,42.98522347122192,1
MYRTLE STREET,2,3052.5440409115176,3052.5440409115176,0.0,True,7,477435341;477435626;477435955;477436305;477436588;477436908;800048566,-76.19416709885684,43.048034649818895,2
RICHMOND AVENUE,1,3059.0749839870414,3059.0749839870414,0.0,True,9,477435162;477435184;477435196;477435220;477435254;800032518;800032526;800032528;800034082,-76.17192497164477,43.05017027538729,1
MARTIN LUTHER KING WEST,1,3108.6962722360254,3108.6962722360254,0.0,True,7,477440549;477440700;477440773;477440924;477440989;477441116;477441190,-76.15432717702012,43.03163584259515,1
WEST LAFAYETTE AVENUE,2,3115.54211771876,3115.54211771876,0.0,True,4,477443319;477443354;477443411;477443418,-76.14825987592617,43.01905719528087,2
KIRK AVENUE,1,3138.2496030455754,3138.2496030455754,0.0,True,5,477441436;477441605;477441678;506986301;506986304,-76.15275775517955,43.02830283272245,1
ACKERMAN AVENUE,1,3157.5263129297564,3157.5263129297564,0.0,True,5,477438896;477439388;477440062;477440661;477441184,-76.12420164039146,43.034474558761005,1
WILKINSON STREET,1,3173.7890911708982,3173.7890911708982,0.0,True,6,477434839;477434878;477434897;477434924;477434938;477434957,-76.16641945620407,43.05092591954585,1
SOUTH AVERY AVENUE,1,3207.5291374078897,3207.5291374078897,0.0,True,8,477436787;477436979;477437274;477437484;477438886;477439047;477439143;477439435,-76.18898944147881,43.040733892899034,1
EAST DIVISION STREET,1,3213.8890229145563,3213.8890229145563,0.0,True,9,477430493;477430725;477431422;477431449;477431547;477431627;477431672;477431738;477431788,-76.14998272789023,43.062794229757365,2
HAMILTON STREET,2,3232.6280861343325,3232.6280861343325,0.0,True,6,477434696;477434947;477435268;477435503;477435703;477435954,-76.18855789486781,43.04974219223973,1
DELAWARE STREET,1,3235.1933986598788,3235.1933986598788,0.0,True,10,477438393;477438533;477438618;477439157;477439251;477439294;477439428;477439571;477439725;800034406,-76.16984949487527,43.037748071545366,1
BRYANT AVENUE,1,3240.878463210787,3240.878463210787,0.0,True,5,477436319;477436776;477437273;800048124;800048135,-76.18421310114577,43.045307192251855,1
RICH STREET,1,3254.234201536287,3254.234201536287,0.0,True,9,477439340;477439625;477440324;477440777;477441195;477441243;477441252;477441283;477441424,-76.16116980623285,43.03281449310247,1
BERKELEY DRIVE,1,3263.7934077290242,3263.7934077290242,0.0,True,9,477440185;477440398;477440407;477440696;477440716;477441065;477441067;477441106;477441161,-76.12676041281034,43.03196649066301,1
MARCELLUS STREET,1,3265.837869102164,3265.837869102164,0.0,True,9,477436105;477436249;477436360;477436435;477436526;477436650;477436779;800032553;800032569,-76.16522082567425,43.04615404885278,1
SCHUYLER STREET,1,3291.370136780706,3291.370136780706,0.0,True,7,477434990;477435142;477435302;477435542;477435785;477436037;477436304,-76.18777972449959,43.04880331171613,1
WILLUMAE DRIVE,1,3296.5391684232277,3296.5391684232277,0.0,True,9,477427808;477427871;477428086;477428179;477428202;477428274;477428292;477428334;477428351,-76.15359819458398,43.077585074461034,1
GENESEE PARK DRIVE,1,3310.1835180166354,3310.1835180166354,0.0,True,8,477435736;477436652;477436798;477436799;477436802;477436875;477436876;477437185,-76.10897582239822,43.04658047582927,1
HELEN STREET,1,3339.901769880448,3339.901769880448,0.0,True,7,477429346;477429694;477429875;477430206;477430492;477430765;477431034,-76.1352803510373,43.067873763556506,1
SECOND NORTH STREET,1,3355.1151499510006,3355.1151499510006,0.0,True,7,477428456;477428614;477428757;477428863;477428989;477429103;477429234,-76.15687807931768,43.074106737541804,1
LAMBRETH LANE,1,3355.589147844633,3355.589147844633,0.0,True,7,477443193;477443371;477443476;477443777;477443909;800076699;800076700,-76.11756970567376,43.01774123695028,1
CANAL STREET,1,3358.7904978207334,3358.7904978207334,0.0,True,1,477433624,-76.10982125568017,43.054763311526806,2
ULSTER STREET,1,3383.0747999729833,3383.0747999729833,0.0,True,10,477435328;477435515;477435653;477435800;477435932;477436218;477436325;477436412;477436493;477436587,-76.18676662703699,43.04764535278609,1
OTISCO STREET,1,3397.461963094205,3397.461963094205,0.0,True,12,477436382;477436477;477436489;477436519;477436558;477436687;477436758;477436865;477437012;477437119;481561673;481561675,-76.16504951555893,43.045146223242654,1
TOMPKINS STREET,1,3406.0511992398815,3406.0511992398815,0.0,True,11,477435764;477435872;477435912;477436081;477436358;477436513;477436622;477436695;477436708;477436793;477436909,-76.18585341049926,43.046449950813034,1
JENSEN AVENUE,1,3408.36524049915,3408.36524049915,0.0,True,5,800097682;800097683;800097684;800097685,-76.17701764318164,43.041924260556996,1
SOUTH WARREN STREET,1,3418.2056510172524,3418.2056510172524,0.0,True,11,477435079;477435633;477436209;477436541;477436600;477436919;477437365;477437869;481561652;481561653;800066620,-76.1508334534612,43.04620540443787,1
WEST OSTRANDER AVENUE,1,3422.939693357687,3422.939693357687,0.0,True,5,477444010;477444032;477444060;477444064;477444069,-76.14772655965625,43.01400800541289,1
CUMBERLAND AVENUE,3,3449.234561458821,3449.234561458821,0.0,True,6,477441391;477441891;477442172;477442582;477442809;477442993,-76.11238256371732,43.02596445228062,3
PLYMOUTH DRIVE,1,3461.115681836413,3461.115681836413,0.0,True,10,477430138;477430197;477430334;477430495;477430716;477430796;477430862;477431309;477431468;477431805,-76.09915972742502,43.064523935651984,1
WEST KENNEDY STREET,1,3478.388538369155,3478.388538369155,0.0,True,8,477441185;477441369;477441676;477441688;800032592;800032593;800032594;800032596,-76.1538532735727,43.02915757839954,1
COLERIDGE AVENUE,1,3480.825201146291,3480.825201146291,0.0,True,5,477436593;477437200;477437394;477437643;800051055,-76.18289306011603,43.04397993913197,1
MOSLEY DRIVE,1,3542.2141799277924,3542.2141799277924,0.0,True,6,477430285;477430771;477430968;477431336;477431597;477431942,-76.10084696139201,43.064241258281854,1
MOUNTAINVIEW AVENUE,1,3549.6565012307146,3549.6565012307146,0.0,True,9,477434819;477434823;477434848;477434852;477434875;477434930;477435010;477435081;800048562,-76.09721357195171,43.05087061694675,2
CORTLAND AVENUE,1,3558.4593344793516,3558.4593344793516,0.0,True,12,477440130;477440157;477440356;477440701;477440861;477441203;477441344;477441547;800030648;800030649;800030650;800067175,-76.15368109076164,43.03223566716984,1
EAST WASHINGTON STREET,3,3570.505903230142,3570.505903230142,0.0,True,15,477435354;477435361;477435377;477435382;477435405;477435413;477435415;477435421;477435432;481561073;481561076;481561660;481561661;509997463;509997472,-76.14552722187827,43.04950881485342,3
SOUTH WILBUR AVENUE,1,3576.2153014325295,3576.2153014325295,0.0,True,12,477435685;477435866;477436096;477436307;477436490;477436706;477437038;477437453;477437732;477438215;800084862;800097681,-76.17642138875634,43.04462495586687,1
THURBER STREET,1,3578.0370240728266,3578.0370240728266,0.0,True,9,477443314;477443326;477443330;477443345;477443400;477443412;477443448;477443467;477443513,-76.13130597772944,43.018740771861864,1
DURSTON AVENUE,1,3603.3830637067754,3603.3830637067754,0.0,True,7,477429267;477429899;477430102;477430382;477431147;800039445;800039452,-76.1272160250806,43.067902699206606,1
HAWLEY AVENUE,1,3613.588491935772,3613.588491935772,0.0,True,7,477433612;477433819;477433843;477433861;477433891;477433897;509997554,-76.13905484476003,43.05345671127522,3
WESTMORELAND AVENUE,2,3634.558782031189,3634.558782031189,0.0,True,6,477441414;477441905;477442190;477442480;477442819;477443079,-76.1134363034027,43.02566160689473,2
CATHERINE STREET,1,3654.0956610315347,3654.0956610315347,0.0,True,14,477432161;477432767;477433029;477433280;477433569;477433842;477434231;477434435;477434613;477434681;477434800;477434941;508421189;508421190,-76.14382933698968,43.055478636349704,1
WHITTIER AVENUE,1,3661.2137546697145,3661.2137546697145,0.0,True,11,477436486;477436948;477437336;477437422;477437432;477437462;477437483;800049079;800049087;800051052;800051057,-76.18417439764143,43.04443221946206,1
AUDUBON PARKWAY,1,3705.0347901537507,3705.0347901537507,0.0,True,18,477434121;477434136;477434849;477434853;477435449;477435451;477435587;477435591;477435718;477435789;477435949;477435988;800005937;800005938;800005960;800029908;800088614;800088615,-76.09511096525046,43.050351215149334,1
HANCOCK DRIVE,1,3706.185665011323,3706.185665011323,0.0,True,9,477441928;477441929;477441937;477441948;477441950;477442836;477442965;477443076;800041435,-76.17859014955637,43.02536333658356,1
SOUTH CROUSE AVENUE,1,3711.1960285469,3711.1960285469,0.0,True,10,477435159;477435441;477435697;477436275;477436642;477436973;477437437;477437830;477438132;800066609,-76.13657506877864,43.045623948020555,1
ROBERTS AVENUE,1,3713.8919487224125,3713.8919487224125,0.0,True,7,477440772;477440838;477441180;477441423;477441700;477441886;477442530,-76.17102619688237,43.02800717455516,1
FAYETTE BOULEVARD,1,3767.5565412820456,3767.5565412820456,0.0,True,10,477435440;477435447;477435448;477435450;477435463;477435474;477435497;477435498;477435519;477435559,-76.09720992415618,43.049249383935546,1
RUGBY ROAD,2,3792.8526224980656,3792.8526224980656,0.0,True,10,477430010;477430034;477430043;477430049;477430072;477430101;477430111;477430113;477430115;477430369,-76.12623500718142,43.06750867572798,4
ONONDAGA CREEK BOULEVARD,1,3796.358868165408,3796.358868165408,0.0,True,10,477443565;477443639;477443710;477443823;477443904;477444115;477444256;477444559;800047584;800047588,-76.15474042947731,43.01402845780477,1
DARLINGTON ROAD,1,3819.1666682902082,3819.1666682902082,0.0,True,10,477427463;477427579;477427688;477427811;477427997;477428163;477428320;477428430;477428687;477429125,-76.13721225935608,43.07741083255185,1
WALNUT AVENUE,1,3852.3461976355034,3852.3461976355034,0.0,True,12,477435024;477435189;477435456;477435710;477435960;477436259;477436662;477436994;477437465;477437838;477438145;800066603,-76.13213093518446,43.04579608492133,1
UNIVERSITY AVENUE,1,3864.773688687506,3864.773688687506,0.0,True,12,477435014;477435173;477435452;477435701;477435942;477436269;477436656;477436984;477437456;477437827;477438140;800066616,-76.13434986731563,43.045819077266465,1
SOUTH EDWARDS AVENUE,1,3873.8388305030107,3873.8388305030107,0.0,True,5,477430342;477430845;477431389;477431830;477432275,-76.10587637262476,43.063548086140415,1
BALLANTYNE ROAD,1,3875.7165407455236,3875.7165407455236,0.0,True,17,477444526;477444531;477444536;477444539;477444544;477444547;477444552;477444557;477444571;477444589;477444609;477444631;477444642;477444661;477444694;509998053;800052212,-76.14935649604388,43.01027924495027,1
BEAR STREET,1,3878.9831166831136,3878.9831166831136,0.0,True,12,477428756;477428981;477429215;477429405;477429612;477429857;477430084;477430241;477430329;477430352;800036478;800051912,-76.16031025746567,43.07099677168667,1
WEST COLVIN STREET,3,3880.332512953237,3880.332512953237,0.0,True,16,477442278;477442340;477442407;477442469;477442541;477442549;477442568;477442593;477442620;477442633;477442643;477442646;477442650;477442657;477442663;800050952,-76.15219767315752,43.024007192877676,3
SHONNARD STREET,1,3884.651672190563,3884.651672190563,0.0,True,5,477437865;477437892;477437933;477437980;800048966,-76.16475000869552,43.04133212707988,2
NICHOLS AVENUE,1,3928.558610220377,3928.558610220377,0.0,True,8,477430311;477430816;477430993;477431369;477431711;477431859;477432121;477432287,-76.10345607723765,43.0635905083721,1
SCOTTHOLM BOULEVARD,1,3936.4791288493357,3936.4791288493357,0.0,True,11,477436835;477437189;477437236;477437239;477437240;477437591;477437602;477437689;477437720;504325251;504325253,-76.10996697981058,43.042743264312996,1
SOUTH COLLINGWOOD AVENUE,1,3950.830169824123,3950.830169824123,0.0,True,5,477430356;477430874;477431410;477431906;477432374,-76.10709106667446,43.0633802382674,1
ROBINEAU ROAD,1,3974.534357454173,3974.534357454173,0.0,True,7,477441861;477442748;477443013;477443242;477443559;800050420;800050423,-76.17103071006575,43.02282910058116,1
TALLMAN STREET,1,3980.8335421411816,3980.8335421411816,0.0,True,19,477439443;477439449;477439457;477439462;477439474;477439483;477439484;477439500;477439533;477439575;477439624;477439682;477439739;477439756;800030634;800040240;800051060;800051061;800071038,-76.15698992204581,43.036148042419235,1
STINARD AVENUE,1,4004.915025724419,4004.915025724419,0.0,True,8,477441442;477441711;477442209;477442824;477442946;477443025;477443114;477443269,-76.17332388994971,43.02469877920984,2
DANFORTH STREET,1,4014.575407896277,4014.575407896277,0.0,True,11,477428925;477429102;477429306;477429549;477429783;477430011;477430253;477430409;477430514;477430578;477430677,-76.15525248402244,43.06953056689986,1
HILLSDALE AVENUE,1,4032.087912167445,4032.087912167445,0.0,True,5,477430373;477430886;477431419;477432007;477432472,-76.1083277326212,43.06321591366242,1
EAST WILLOW STREET,1,4041.523829346338,4041.523829346338,0.0,True,15,477432672;477433028;477433250;477433466;477433675;477433888;477434007;477434024;477434037;477434103;477434117;477434130;477434151;477434172;477434174,-76.14565298889319,43.05493062415193,1
GLENCOVE ROAD,2,4049.830813215204,4049.830813215204,0.0,True,14,477430757;477430770;477430787;477430797;477430815;477430828;477430844;477430873;477430885;477430894;477430908;477430911;477430928;477430948,-76.10612914167959,43.06409337853384,2
EMERSON AVENUE,1,4052.778939791855,4052.778939791855,0.0,True,7,477432267;477432324;477432841;477433214;477433338;477433375;477433446,-76.1916331251207,43.057288524117496,5
WOODBINE AVENUE,1,4101.180980187973,4101.180980187973,0.0,True,5,477430385;477430895;477431430;477432075;477432540,-76.10955148678876,43.06305937356192,1
POND STREET,1,4114.117765835129,4114.117765835129,0.0,True,19,477429107;477429239;477429431;477429545;477429699;477429820;477429855;477429955;477430019;477430076;477430183;477430440;477430555;477430675;477430851;477431010;800034840;800040125;800052349,-76.14971636895615,43.06832185310432,1
ALLEN STREET,1,4126.298269991452,4126.298269991452,0.0,True,8,477436139;477436584;477437796;477438065;477438314;477438642;477439287;800048119,-76.11668084207416,43.0425963715337,1
NORTH CLINTON STREET,2,4177.996851335368,4177.996851335368,0.0,True,7,477431133;477431326;477431658;477431933;477432045;477432468;800041906,-76.15904737325393,43.0615683328615,2
STAFFORD AVENUE,1,4239.080077411769,4239.080077411769,0.0,True,5,477430406;477430929;477431452;477432111;477432671,-76.11221503277503,43.06274415626773,1
WEST BELDEN AVENUE,1,4268.664167819398,4268.664167819398,0.0,True,7,477433307;477433310;477433315;477433355;477433433;477433479;800049089,-76.1680027699732,43.05482893807082,1
DEMONG DRIVE,1,4301.854766518159,4301.854766518159,0.0,True,13,477436272;477436638;477436808;477436957;477437021;477437138;477437198;477437205;506986289;506986290;506986294;800048259;800048260,-76.08876749816429,43.04472156329377,1
HICKOK AVENUE,1,4306.6004390693315,4306.6004390693315,0.0,True,6,477430427;477430949;477431464;477432125;477432752;800048410,-76.11357286262609,43.062586062439316,1
WEST BEAR STREET,1,4321.460499133504,4321.460499133504,0.0,True,13,477430363;477430416;477430461;477430780;477431337;477431504;477431756;477432159;477432473;800036487;800039715;800039718;800066360,-76.16921185346976,43.061949967429584,1
CANAL STREET,2,4331.476951411612,4331.476951411612,0.0,True,7,477434788;477434809;477434822;477434827;477434830;800041721;800048139,-76.1296435778769,43.05132215375965,2
BROAD STREET,1,4341.611577966769,4341.611577966769,0.0,True,17,477440951;477440980;477441024;477441042;477441056;477441063;477441075;477441083;477441089;477441110;477441127;477441143;477441159;477441168;477441171;477441183;600035974,-76.11635783400096,43.03055236937353,1
KIRK PARK DRIVE,1,4361.282874587325,4361.282874587325,0.0,True,7,477442621;477442854;477443038;477443302;477443419;477443474;477443558,-76.15491295199747,43.021966844958584,1
SPRING STREET,1,4366.171531550399,4366.171531550399,0.0,True,9,477428967;477429083;477429216;477429294;477429439;477429550;477429661;477429762;477429956,-76.15700031122454,43.07104341493401,2
HIGHLAND STREET,1,4370.149571515045,4370.149571515045,0.0,True,11,477430310;477430865;477431137;477431324;477431491;477431691;477431731;477431858;477432130;477432370;477432609,-76.14110158035217,43.06268689746668,2
WEST STREET ARTERIAL NORTHBOUND,1,4370.22633794198,4370.22633794198,0.0,True,17,477433877;477434023;477434950;477435095;477435235;477435371;477435599;477435880;477435979;477436173;477436772;477437214;477437498;477437677;800036938;800037089;800037119,-76.15839769993572,43.04787623742539,1
SPENCER STREET,2,4394.054533851877,4394.054533851877,0.0,True,13,477431534;477431557;477431657;477431882;477432113;477432414;477432459;477432582;477432654;477432694;506022029;506022030;506022031,-76.1631915543853,43.05836658789918,2
MADISON STREET,1,4398.575374594456,4398.575374594456,0.0,True,7,477436640;477436643;477436657;477436663;477436665;477436668;477436669,-76.13397965742016,43.04536419487469,3
OSTROM AVENUE,1,4408.025569518033,4408.025569518033,0.0,True,10,477436667;477437000;477437470;477437855;477438159;477438516;477439002;477439476;477440120;800048670,-76.12852370459896,43.04008185799439,1
DEWITT STREET,1,4485.867935787002,4485.867935787002,0.0,True,11,477429334;477429674;477429865;477430195;477430483;477430755;477431002;477431188;477431278;477431383;477431637,-76.13375661464372,43.06643248875575,1
BROOKFORD ROAD,1,4597.36538366281,4597.36538366281,0.0,True,9,477437978;477438014;477438683;477438925;477439166;477439924;477439939;504324944;504324946,-76.1008190073365,43.03766627187526,1
IRVING AVENUE,1,4601.596843803997,4601.596843803997,0.0,True,13,477435996;477436235;477436443;477436639;477436969;477437433;477438462;477439079;477439602;600063811;600063812;600063813;600063814,-76.13792104135352,43.04218704116835,1
ONONDAGA AVENUE,1,4637.490644177236,4637.490644177236,0.0,True,16,477440287;477440366;477440370;477440768;477440813;477441222;477441339;477441587;477441615;477442005;477442020;477442138;477442247;477442288;477442380;477442391,-76.16342181678677,43.02973178555996,1
SHOTWELL PARK,1,4649.388029097598,4649.388029097598,0.0,True,13,477430498;477430505;477430697;477430703;477430971;477430977;477431234;477431236;477431370;504325227;504325229;504325230;800052398,-76.1152981631184,43.06491613130795,1
BUCKINGHAM AVENUE,1,4741.269925180038,4741.269925180038,0.0,True,10,477440506;477440618;477440624;477441160;477441723;477442299;477442360;477442382;477442506;477442889,-76.1209869362373,43.02834172483517,1
SOUTH BEECH STREET,1,4742.158475841669,4742.158475841669,0.0,True,16,477435211;477435509;477435733;477436225;477436428;477436605;477436647;477437133;477437313;477437376;477437558;477437729;477437970;477438222;477438263;800066570,-76.12464076697013,43.044929178675595,1
SLOCUM DRIVE,1,4801.075312792343,4801.075312792343,0.0,True,15,477442926;477443055;477443056;477443136;477443141;477443231;477443247;477443318;477443351;477443352;477443457;477443477;477443506;477443537;800034400,-76.11580910472172,43.01968432457661,1
GIFFORD STREET,1,4828.626969974155,4828.626969974155,0.0,True,15,477437210;477437213;477437218;477437226;477437249;477437298;477437322;477437359;509997020;509997023;509997025;800008530;800034971;800040247;800048389,-76.16227085547979,43.04326164109976,1
SOUTH CLINTON STREET,1,4893.405379388355,4893.405379388355,0.0,True,15,477435058;477435344;477435618;477435895;477436184;477436871;477437128;477437527;477438171;477438237;477438663;477439448;800037252;800066614;800067162,-76.1529052906321,43.044268534081816,2
PARK AVENUE,1,4907.639522267466,4907.639522267466,0.0,True,10,477434247;477434309;477434332;477434364;477434394;477434408;477434437;508421629;508421630;800048668,-76.17112949139383,43.05204058197543,3
WEST NEWELL STREET,1,4941.67356410127,4941.67356410127,0.0,True,16,477443522;477443529;477443568;477443630;477443636;477443649;477443652;477443660;477443662;477443684;477443687;477443699;477443704;477443709;477443743;800047585,-76.15088572480133,43.01711148341091,1
GENANT DRIVE,1,4943.0764861378475,4943.0764861378475,0.0,True,11,477430447;477430686;477430775;477431277;477431400;477431558;477431835;477431898;477432846;506021495;800048380,-76.15789602244256,43.06136492153526,1
NORTH GEDDES STREET,1,4967.233974987504,4967.233974987504,0.0,True,17,477432396;477432596;477432639;477432863;477432966;477433019;477433105;477433139;477433302;477433722;477434250;477434341;477434838;477435219;477435836;800032500;800051096,-76.17043203130872,43.054913358167184,1
HARBORSIDE DRIVE,1,4982.015480100233,4982.015480100233,0.0,True,19,477428710;477428795;477428808;477428815;477428848;477428878;477428959;600024755;600024757;600024759;600035915;600035916;600055685;600058801;600058802;800036189;800037540;800037546;800037555,-76.1741017037846,43.069598491707055,1
BRADFORD PARKWAY,1,5049.937704313781,5049.937704313781,0.0,True,12,477438109;477438165;477438200;477438329;477438342;477438955;477439417;477439689;477440359;504325053;504325054;504325243,-76.10399597635673,43.03834999223198,1
FOREST HILL DRIVE,1,5087.838619017736,5087.838619017736,0.0,True,17,477429856;477430046;477430048;477430204;477430208;477430393;477430395;477430550;477430551;477430688;477430690;477430909;477430912;477431118;477431120;477431441;477431444,-76.11104156272243,43.06507367267766,1
WEST BRIGHTON AVENUE,1,5137.69894996339,5137.69894996339,0.0,True,13,477443122;477443145;477443180;477443202;477443233;477443301;477443305;477443321;477443325;477443328;477443340;477443357;800050951,-76.15246295939573,43.01972059031786,1
EAST BRIGHTON AVENUE,1,5148.073026498934,5148.073026498934,0.0,True,13,477443135;477443173;477443213;477443514;477444075;477444462;477444685;513531404;513531408;513531413;513531414;800032735;800100343,-76.13702783555073,43.01579768928459,3
NORTH TOWNSEND STREET,1,5160.579944086288,5160.579944086288,0.0,True,19,477431293;477431548;477431822;477432170;477432552;477432897;477433227;477433467;477433739;509997416;509997426;509997429;509997528;509997536;509997547;509997549;509997555;509997556;800036395,-76.14898544226652,43.0572091791941,1
SEYMOUR STREET,1,5168.819265368967,5168.819265368967,0.0,True,11,477437454;477437495;477437497;477437503;477437554;477437617;477437686;477437709;477437712;800040245;800048973,-76.16428355538167,43.04225672377046,1
SOLAR STREET,1,5199.52346578724,5199.52346578724,0.0,True,10,477431141;477431884;477432180;477454205;600008998;600009000;800030812;800030813;800030814;800037282,-76.1633993018196,43.062137945197094,1
