name,id,length_ft,fcc,wholly_inside,lon,lat
HILLSBORO PARKWAY,477438220,671.6814895734173,A45,True,-76.0875198706242,43.0405142963642
KIMBER AVENUE,477445594,671.8105262875661,A41,True,-76.15642474755751,43.003632984735916
MERRIMAN AVENUE,477438279,672.0220738380234,A41,True,-76.17114295189344,43.040070590653116
ERIE BOULEVARD EAST,477435238,672.0235649623713,A25,True,-76.11723884068431,43.05039312682259
DUNDEE DRIVE,477442048,673.4752320793211,A41,True,-76.18670124863172,43.0273261210863
KIDD AVENUE,600008905,673.6594198936162,A41,True,-76.11642138018574,43.051769551250736
SOLAR STREET,600009000,673.6977758090111,A41,True,-76.1583599745849,43.057751613727646
HARDING STREET,477428012,673.8657065734864,A41,True,-76.13898274594278,43.07852952987704
DOUGLAS STREET,477431857,673.962466797778,A41,True,-76.13986575470172,43.06021361175918
BURNS AVENUE,477431520,674.1656326495548,A41,True,-76.09145500976572,43.062060791623715
COMSTOCK AVENUE,477440560,674.3359426806071,A41,True,-76.12950355594437,43.033048368753946
SUNRISE DRIVE,477446762,674.5181923772504,A41,True,-76.13740686301621,42.99278848454919
WAINWRIGHT AVENUE,477428580,674.5632227074494,A41,True,-76.13347633746503,43.07616665649867
HIGHLAND AVENUE,477432129,674.7018299605633,A41,True,-76.13900201148711,43.05924978970817
UPLAND ROAD,477441048,675.2976149023516,A41,True,-76.18402781729475,43.03160261450449
MILDRED AVENUE,477429982,675.346379788011,A41,True,-76.11760370789905,43.06852536824009
EAST SENECA TURNPIKE,477445833,675.4498450770767,A31,True,-76.13600657239562,43.00169936570425
ONONDAGA AVENUE,477442005,675.7990679908825,A41,True,-76.16289788480437,43.02741287468998
WENDELL TERRACE,477429632,675.8435668564049,A41,True,-76.12988479982761,43.070522590020076
CARLTON DRIVE,504325279,675.9972544156145,A41,True,-76.08915466914267,43.045560552265144
WEST FAYETTE STREET,477434289,676.8334880081902,A41,True,-76.18422165626424,43.052879914283395
BLAINE STREET,477440446,677.9280427893899,A41,True,-76.15360169814987,43.033229704500876
OAK STREET,477432013,678.5102904323957,A41,True,-76.13524780095145,43.059975368540925
PARK STREET,477431164,680.2479632752384,A41,True,-76.14274999972187,43.062940134438946
MARTIN LUTHER KING WEST,477440700,680.3923848151879,A41,True,-76.15186985179649,43.03228062367329
WOLCOTT AVENUE,477441035,680.6651580874691,A41,True,-76.18295197574687,43.031633797845174
HILLSBORO PARKWAY,477438161,680.7316091983687,A45,True,-76.08748474672618,43.04061742296461
ERICKSON STREET,477431284,680.7654580386869,A41,True,-76.09622288258927,43.06322702953544
MELBOURNE AVENUE,477436063,681.635716021428,A41,True,-76.0962947273173,43.048362121539434
WEST ONONDAGA STREET,477440126,681.6381390564393,A31,True,-76.17123380550754,43.03407811889193
SOUTH ORCHARD ROAD,477438388,682.0327424389053,A41,False,-76.2039117083778,43.040613779271176
SAFETY LANE,509997003,682.1863346240273,A41,True,-76.15463460430715,43.041479785814296
PLYMOUTH DRIVE,477431309,682.2371311205196,A41,True,-76.09850549783343,43.06313111697938
LUDDINGTON STREET,477431298,682.2391949500422,A41,True,-76.09730461169326,43.06318256522099
DELRAY AVENUE,477435290,683.6964096836491,A41,True,-76.09898346687702,43.049967005546506
FAYETTE BOULEVARD,477435519,684.0775689731781,A41,True,-76.09892027934092,43.049169620455714
EAST ONONDAGA STREET,477436543,684.953336871098,A30,True,-76.1498420235955,43.04619624100014
MOUNTAINVIEW AVENUE,477435010,684.9601380788192,A41,True,-76.09905088945061,43.050767531597856
WEST NEWELL STREET,477443568,685.0062405532473,A41,True,-76.14701836166294,43.01749965509552
MARTIN LUTHER KING WEST,477440924,685.0081214429491,A41,True,-76.155194828146,43.03143818002548
SALISBURY ROAD,477437561,685.1074031005938,A41,True,-76.19095956214535,43.042495170951135
HARWOOD AVENUE,477435752,685.1371166941291,A41,True,-76.09884329236525,43.048375137320946
ROCKLAND AVENUE,477442518,685.6163260430875,A41,True,-76.15800928345627,43.02400563555079
EAST AVENUE,477437536,686.1290348091053,A41,True,-76.1056676979916,43.04338963452875
MILNOR AVENUE,477436019,686.875450870819,A41,True,-76.09877731475676,43.04758860729916
VAN RENSSELAER STREET,477432659,686.9816798076741,A41,True,-76.16589010461959,43.057810057462746
SOUTH AVENUE,477444569,687.8686490631268,A31,True,-76.16865656651629,43.011012674654346
SLAYTON AVENUE,477444806,688.7259810574377,A41,True,-76.14631404539847,43.00957458961815
WHITTIER AVENUE,477436948,688.8328524695587,A40,True,-76.18344127002673,43.04470833090246
SOLAR STREET,477431884,688.8400858219208,A41,True,-76.1603991673303,43.0604083557283
SUNNYSIDE PARK ROAD,477437347,689.3758468118904,A41,True,-76.09318608991329,43.0438400859524
ABERDEEN TERRACE,477431276,689.5809546550228,A41,True,-76.09514226335719,43.06327413270863
SOUTH AVENUE,477441526,690.0603830730529,A41,True,-76.15829214961008,43.029559984374764
EAST WILLOW STREET,477432672,690.1133532989122,A41,True,-76.14042910471593,43.057462247388514
STAFFORD AVENUE,477432671,690.4338532969333,A41,True,-76.11178228371253,43.057885119924585
KENSINGTON PLACE,477442135,690.4369776376362,A41,True,-76.11947032060259,43.02696210765196
SWANSEA DRIVE,511163850,690.7875310243182,A41,True,-76.12004352659022,43.071933022004835
DORWIN AVENUE,477447316,692.6622782756266,A41,True,-76.1482472963466,42.98520160329502
WADSWORTH STREET,477429156,692.9611305196969,A41,True,-76.13909756834346,43.07323527962325
VANN STREET,477432844,692.9983300336614,A41,True,-76.12077630888203,43.05638113813916
ACADEMY GREEN,477446021,694.1488485979365,A41,True,-76.15040541042731,43.00072864935334
MURRAY AVENUE,477428432,694.7859719390983,A41,True,-76.15658231750741,43.07665510337998
ARNTS PLACE,477428547,695.2747172541724,A41,True,-76.15563835473444,43.076278430868086
HAWLEY AVENUE,477433096,695.500519743958,A41,True,-76.12073280581701,43.055664640735024
WORDEN AVENUE,477429169,695.7629186205907,A41,True,-76.14017222315078,43.073181308246724
VANN STREET,477432817,696.0837057688059,A41,True,-76.11818377395716,43.05646717275098
WEBSTER AVENUE,477443123,696.4959677256024,A41,True,-76.14500080567413,43.0214424356468
COLERIDGE AVENUE,477436593,697.1366791806246,A41,True,-76.1786144368523,43.04565954306661
NORTH EDWARDS AVENUE,477429807,697.3932654729085,A41,True,-76.10650897583484,43.06980347332023
ORLANDO AVENUE,477445782,698.3811386375297,A41,True,-76.14148478401194,43.001820504170134
COLLEGE PLACE,800056549,698.4098128338769,A40,True,-76.1314491776581,43.03720651793189
LYDELL STREET,477440193,699.3437400020354,A41,True,-76.17836825196275,43.03478312399482
EAST BRIGHTON AVENUE,477443514,699.4822928071931,A31,True,-76.13839110255905,43.01855315364387
VALLEY DRIVE,477446748,699.5153923158355,A31,True,-76.15243731184779,42.99287810540056
WESTMORELAND AVENUE,477437737,699.7496918810524,A41,True,-76.11447903100711,43.04428998163416
CRAWFORD AVENUE,477438471,699.7946181446949,A41,True,-76.11021834875416,43.0403105136598
CARLTON ROAD,477442764,699.8308839231,A41,True,-76.17652315226043,43.02346011396548
NORTH MIDLER AVENUE,477429799,700.6256041550309,A31,True,-76.10540126910306,43.06985876534084
MILES AVENUE,477440223,700.7078441412227,A41,True,-76.11627677933313,43.03465559296061
LAFAYETTE ROAD,477446324,700.977409572892,A41,True,-76.13098312633531,42.99709133242865
RIGI AVENUE,477429794,701.3925817307219,A41,True,-76.1041636764101,43.069923139198366
BRADFORD PARKWAY,477438955,701.6266273228352,A41,True,-76.10499049503838,43.03883744211226
WESTCOTT STREET,477440264,701.8298073986848,A41,True,-76.11874576187121,43.03454562026252
ROOSEVELT AVENUE,477440239,701.9824302677497,A41,True,-76.11751776050431,43.03460136159865
CANAL STREET,477434827,702.3527773512023,A41,True,-76.12633401715105,43.05125164119919
NORTH COLLINGWOOD AVENUE,477429813,702.6795018386703,A41,True,-76.10751680246727,43.06975812370999
LANCASTER AVENUE,477441172,703.1968985671307,A41,True,-76.12265813026228,43.031177019305815
BUCKINGHAM AVENUE,477441160,703.3264967110364,A41,True,-76.12126368266236,43.03125083709709
JOSEPHINE STREET,477431684,703.8407633293085,A41,True,-76.14698405911655,43.060900402766514
ASHDALE AVENUE,477429825,704.0087128514879,A41,True,-76.1085209418698,43.069714583933276
PLYMOUTH DRIVE,477430138,704.7917366773959,A41,True,-76.10000630060514,43.06818312987415
SUNRISE DRIVE,477446493,704.8342217314046,A41,True,-76.13779496338542,42.99531403732004
CAMBRIDGE STREET,477437832,704.8594384354025,A41,True,-76.11787499925458,43.04255681213547
ACKERMAN AVENUE,477441184,705.5106901251802,A41,True,-76.12389155605021,43.031117702458005
PETERS STREET,477431541,706.0793760768344,A41,True,-76.14651497982594,43.061526772332776
WEST ONONDAGA STREET,509997496,707.1156661122044,A31,True,-76.15617277698094,43.04148605286211
OSTRAM AVENUE,477440029,707.888593067199,A41,True,-76.12884633582877,43.03536026662822
DORCHESTER AVENUE,477429716,709.5409449954261,A41,True,-76.12527882208457,43.070307108050045
MILFORD DRIVE WEST,477430126,709.8010883992921,A41,True,-76.09883006464361,43.06823080913725
LYNWOOD AVENUE,477429770,709.9914608752176,A41,True,-76.10152780497536,43.070055148129605
CARBON STREET,477430781,710.1280037458339,A41,True,-76.14519129993566,43.064797629539385
CROLY STREET,477435802,710.3691807740148,A41,True,-76.1127477070446,43.04917617532443
ONONDAGA CREEK BOULEVARD,477444115,711.665512300451,A41,True,-76.15596679287627,43.014191522340056
AVON ROAD,477430992,712.1795404105394,A41,True,-76.10211779794966,43.06352962458617
WILLIS AVENUE,477431579,712.6120673994972,A41,True,-76.198900020525,43.06183025301869
KELLOGG STREET,477439427,712.6355185452968,A41,True,-76.16622167999853,43.03717091417067
BELLEVUE AVENUE,477441427,713.4057485358966,A41,True,-76.19164347290975,43.02967979768104
ALTON STREET,477442710,713.6756145639418,A41,True,-76.19699965695764,43.02321870052236
SOUTH GEDDES STREET,477443263,714.5826077877651,A31,True,-76.17416136739496,43.02054577859658
FURMAN STREET,477441218,714.6088772680688,A41,True,-76.15466218333607,43.030206721946286
JAMESVILLE AVENUE,477444618,717.3554815459612,A41,True,-76.12351698160789,43.01070509955874
HARFORD ROAD,477427078,717.370836680478,A41,True,-76.14613552715274,43.083723881427865
THURBER STREET,477443345,717.4293631585782,A41,True,-76.12956907066842,43.01911480262755
EDISON STREET,477433138,718.4657287052639,A40,True,-76.16911866726751,43.05554883774165
BOSTON STREET,477431489,719.2452475919738,A41,True,-76.09024182303253,43.06227172287154
WINTHROP ROAD,477430506,719.6645709912182,A41,True,-76.09845282743214,43.065658083184594
TEX SIMONE DRIVE,477428571,720.0300814072979,A41,True,-76.1641965075493,43.07581985725493
BRYANT AVENUE,800048124,720.3000386022492,A40,True,-76.18840083620634,43.043717124249966
EAST COLVIN STREET,477442888,720.330259391287,A31,True,-76.11896333967432,43.02204398417478
WEST CORNING AVENUE,477443453,720.3623652160567,A41,True,-76.14723935319485,43.01829394974314
ERIE BOULEVARD EAST,477434833,721.1893426821057,A25,True,-76.11377899069447,43.05141581028293
HOVEY STREET,477440764,721.7185632995935,A41,True,-76.15549836259997,43.032406176620064
STRATHMORE DRIVE,477443024,722.5013146385163,A41,True,-76.17186786684888,43.021864654391706
SCOTT AVENUE,477440489,722.5370910936764,A41,True,-76.1065436996576,43.033842653722054
BURDICK AVENUE,477428476,722.8629928777546,A41,True,-76.15285244593812,43.07633356511281
HURLBURT ROAD,477438389,722.8667376729273,A41,True,-76.10067185008711,43.04066860990895
WESTMORELAND AVENUE,477436676,722.9083717382238,A41,True,-76.11457450200899,43.046237846011685
JENSEN AVENUE,800097682,723.6818156505257,A41,True,-76.17607217617596,43.041738216096064
BUNKER HILL WAY,477442475,724.4890106738491,A41,False,-76.18392629802884,43.02439038145175
INTREPID LANE,477445671,724.686445631846,A41,True,-76.12877214694691,43.00343639958609
BURNET AVENUE,477434270,724.7726798731204,A41,True,-76.1377812576594,43.05218764134807
BURNET AVENUE,477433284,725.9772504318471,A41,True,-76.11810929243258,43.05532812885848
PUTNAM STREET,477439752,726.1403991688358,A41,True,-76.17091238440072,43.03597779672495
SEDGWICK STREET,477432338,727.3880433065568,A41,True,-76.12857734777445,43.05891783561435
EAST WILLOW STREET,477433028,728.5946632047054,A41,True,-76.14263778376774,43.056382124980075
VICTORIA PLACE,477438095,728.7244295959844,A41,True,-76.11790688863265,43.04070832528372
ONONDAGA AVENUE,477440287,728.81343548892,A41,True,-76.1646117800115,43.03447426525599
GRANT BOULEVARD,477428976,728.9579902516749,A31,True,-76.14734827449094,43.07353358342768
HAWLEY AVENUE,477433891,729.006136028404,A41,True,-76.13776082606691,43.053267620596564
BRADFORD LANE,477440452,729.3042174181709,A41,True,-76.10532206753028,43.033897627904345
MAGNOLIA STREET,477437330,729.8295138304142,A41,True,-76.17420657162187,43.04354615200656
MAPLEWOOD AVENUE,477447073,730.0449776233721,A41,True,-76.13861581577912,42.988370975058956
AMY STREET,477438213,730.4303544100264,A41,True,-76.17362094241585,43.04102508396521
SUMMIT AVENUE,477441585,730.5163228912281,A41,True,-76.16597214221666,43.02940963521537
BURNET AVENUE,477433531,730.7940862015911,A41,True,-76.1206587799255,43.054620618850215
HAMPTON ROAD,477430719,731.1159244703758,A41,True,-76.12372386851698,43.06555135209392
MIDLAND AVENUE,477439485,731.263825922613,A41,True,-76.15596933755592,43.037340116345554
LONGMEADOW DRIVE,477447064,731.7600948565974,A41,True,-76.14674151298925,42.98942540018849
RESTORATION WAY,800034075,731.7905862170115,A41,True,-76.18914639534388,43.062228407878536
ALMOND STREET,506022038,732.165811603076,A41,True,-76.14247853583444,43.04141585980251
ATKINSON AVENUE,477441654,732.4641044622309,A41,True,-76.18409013542863,43.02816189565712
CARBON STREET,477430184,733.1801742781579,A41,True,-76.15188427384909,43.06749462738757
OAKLAND STREET,477440180,733.3327161510861,A41,True,-76.1405942311273,43.03392850073212
RAMSEY AVENUE,477438316,733.8656233891645,A41,True,-76.10790086450008,43.040835887344166
SPRING STREET,477429956,734.0825648752793,A41,True,-76.15103760544115,43.068650160370666
JACLYN DRIVE,477447270,734.3864650338882,A41,True,-76.14516460517162,42.986115112624816
SHERWOOD AVENUE,477433750,735.211487989706,A41,True,-76.12462114717904,43.05456368563526
SHONNARD STREET,800048966,735.4054118017674,A41,True,-76.16527748895142,43.041309000548004
HUNTLEY STREET,477428136,735.8032011346826,A41,True,-76.14081481080805,43.077437339599605
JOHN STREET,477431506,735.9175585515682,A41,True,-76.1487377072953,43.06208698969349
WEST COURT STREET,507665325,735.9440457311307,A41,True,-76.16066463934334,43.062090395957796
PAUL AVENUE,477429778,735.986575359925,A41,True,-76.12186372162489,43.06962967546606
MILTON AVENUE,477432291,736.0423724915504,A41,True,-76.19545931110981,43.05852061296445
NORTH GEDDES STREET,477435836,736.1008759877122,A31,True,-76.17076073468067,43.049124495335164
CLOVER RIDGE DRIVE,477431198,736.3483789664149,A41,True,-76.09281827949235,43.06372561367795
MANLEY FIELD HOUSE,600035943,736.4545224798321,A41,True,-76.12504675175083,43.02256357228689
HENSBERRY ROAD,477441479,737.1816735802684,A41,True,-76.18414903291082,43.02893911758567
BURNET AVENUE,477432670,739.4140107852677,A41,True,-76.11035930010118,43.05719263873419
CAMBRIDGE STREET,800048132,739.7776345316726,A41,True,-76.11804486612353,43.044535253206035
EAST GENESEE STREET,477438604,739.7904867088172,A31,True,-76.08134691316306,43.03974845609073
BARRINGTON ROAD,477437746,740.981262348904,A41,True,-76.08380443017295,43.04268317380577
NORTHCLIFFE ROAD,477430125,741.0370290745061,A41,True,-76.09736628704633,43.06732410983979
MERRILL STREET,477427517,741.9002404453863,A41,True,-76.1495442572383,43.081327995019784
GIFFORD STREET,800048389,742.2306241843432,A41,True,-76.16544117933483,43.043110539733675
DAVIS STREET,477438619,742.4842721291764,A41,True,-76.17119023884158,43.03916107830612
WESTMINSTER AVENUE,477440375,742.6683681264741,A41,True,-76.12070154241451,43.03408160664942
GERTRUDE STREET,477433812,743.7172209936656,A41,True,-76.13811059114308,43.053923266854106
BARRINGTON ROAD,477437139,744.8689490731717,A41,True,-76.08529795671232,43.04430350186733
FEIGEL AVENUE,477429194,744.9096520723941,A41,True,-76.12499809394049,43.07216389866847
MARVIN ROAD,477444383,745.4627413319066,A41,True,-76.15915338354903,43.011760300635544
SPRING STREET,477430605,746.0324090102131,A41,True,-76.14457556635233,43.06553778818238
SOUTH EDWARDS AVENUE,477431830,746.1812793904577,A41,True,-76.10563078738366,43.060821106327396
EDNA ROAD,477447325,746.2239255972993,A41,True,-76.13865946919954,42.98521250156492
BRYANT AVENUE,477436776,748.7629151439286,A40,True,-76.18191305258509,43.04617969311159
LEXINGTON AVENUE,477436155,748.9879070599195,A41,True,-76.11843026857335,43.04715863637099
WEST NEWELL STREET,477443743,749.1092812557735,A41,True,-76.1586525107304,43.01632772130559
WEST BRIGHTON AVENUE,477443357,749.7625197502343,A31,True,-76.1593459975534,43.019051010614355
DEWITT ROAD,477438809,749.8823496857536,A41,True,-76.08319684784281,43.03944550592462
SHONNARD STREET,477437865,750.3090450977938,A41,True,-76.15889840525463,43.04160773749816
WESTCOTT STREET,477437660,750.4653875998779,A41,True,-76.11947296368267,43.043002552365884
VALLEY DRIVE,477447402,752.4568226727938,A31,True,-76.15617033900485,42.98486639214493
COLUMBUS AVENUE,477437050,752.9208800401572,A41,True,-76.12108402311164,43.04496323862899
EAST GENESEE STREET,477437494,753.4361674070541,A31,True,-76.09951900753526,43.042717093964335
HIGHRIDGE DRIVE,477442242,753.7536840054427,A41,True,-76.2004090296136,43.02597116160999
RIVERDALE DRIVE,477446017,754.0032195272851,A41,True,-76.15582070671458,43.00027830396906
CORTLAND AVENUE,477441203,754.4210222708081,A31,True,-76.15485985075395,43.03071659118836
VALLEY DRIVE,477445859,754.5693221076579,A31,True,-76.15309309295286,43.00102717628665
EAST SENECA TURNPIKE,477445758,754.9703931791433,A31,True,-76.13258930486367,43.002726344891485
ONONDAGA BOULEVARD,600063431,755.401968207975,A31,False,-76.1894599839461,43.03336332474048
LILAC STREET,477431114,755.6849628623517,A41,True,-76.15164571067538,43.06357825067293
WEST BELDEN AVENUE,477433315,755.8126176820352,A41,True,-76.1690756279805,43.05488242935914
BRYANT AVENUE,800048135,755.9332211212227,A40,True,-76.18441536283115,43.04523371562158
ELLIOTT STREET,477439897,756.1400237212138,A41,True,-76.17576175963382,43.03496850255053
WEST GENESEE STREET,477433746,756.6831404880734,A21,True,-76.1691349481033,43.05361727402127
JAMESVILLE AVENUE,800032722,758.0400868546175,A41,True,-76.13552107930786,43.02515702590601
WEST GLEN AVENUE,477445298,758.1081956444696,A41,True,-76.14460336770081,43.005542522586
SCOTTHOLM BOULEVARD,477437591,758.2050031402268,A45,True,-76.1106067127037,43.04276079865591
BUCKINGHAM AVENUE,477442889,759.1372758686854,A41,True,-76.12040026387854,43.02301510543111
FELLOWS AVENUE,477439269,759.1642231804656,A41,True,-76.11520878973595,43.03804311914984
GLENWOOD AVENUE,477443277,760.1442993039165,A31,True,-76.16403724486145,43.01975829358911
ELMWOOD AVENUE,477443508,760.2601643796658,A41,True,-76.16370694343591,43.01788012906331
WEST SENECA TURNPIKE,477445720,761.205691154587,A31,True,-76.15660639304237,43.00266388417578
FARMERS MARKET WAY,800030863,762.0597189090787,A41,True,-76.16712363053003,43.07433652467322
DOLL PARKWAY,504325300,762.0831276232749,A45,True,-76.08817676125905,43.04572833501743
NEUTRAL COURT,477430732,763.2314289459156,A41,True,-76.1505914892872,43.064993669796586
COLUMBUS AVENUE,477437704,763.2817315659114,A41,True,-76.12072531920123,43.04291360387268
GAME ROAD,477444441,763.899080548734,A41,True,-76.13142474765162,43.01222925171558
SCOTTHOLM BOULEVARD,477437602,763.9527648929811,A45,True,-76.11056008673825,43.04284917122876
WEST SENECA TURNPIKE,477445888,764.1388329374155,A31,True,-76.14547599572538,43.00103645575279
WHITE STREET,477439339,764.2928583719342,A41,True,-76.16038268998687,43.03690919616878
SPENCER STREET,477432582,764.4816212033284,A41,True,-76.16462555167813,43.05718702789873
WEST LAFAYETTE AVENUE,477443354,764.8085129623101,A41,True,-76.14747578568411,43.019142145545324
ALLEN STREET,477439287,765.2396578061586,A41,True,-76.1163461887213,43.03799082410694
HILLVIEW AVENUE,477443116,765.5705467327339,A41,True,-76.16408165911498,43.020579495072
LEMOYNE AVENUE,477427267,766.8360351102099,A41,True,-76.14901869484267,43.083094883412414
ERIE BOULEVARD WEST,477435429,766.905792612751,A31,True,-76.16185527666099,43.04974809748687
STANDISH DRIVE,477440458,767.4300872911656,A41,True,-76.10391471611392,43.03398805997272
CRESLINE DRIVE,477431316,767.9517929711403,A41,True,-76.09937839981349,43.06313914541062
HIGHLAND STREET,477430310,768.069991780713,A41,True,-76.14178477517645,43.06753889912788
ROSS PARK,477428793,768.1150619688755,A40,True,-76.14607358077977,43.07645711289292
WINTHROP ROAD,477430481,768.8870054829779,A41,True,-76.09567240715707,43.0657825938092
REDFIELD PLACE,477439127,770.242057044125,A41,True,-76.12181837295378,43.03757436313544
JAMES STREET,477434139,770.7947617921825,A31,True,-76.14717230719667,43.053008596656724
EUCLID AVENUE,477439367,771.4363573137747,A31,True,-76.12173004759941,43.03667642970018
ROSS PARK,800048788,772.8571639059654,A40,True,-76.14596651675468,43.076522837819454
SCHILLER AVENUE,477429315,773.9057780234568,A41,True,-76.14045375478072,43.071386121977945
MARTIN STREET,477427618,774.0423131746736,A41,True,-76.15041854080813,43.080703218519155
EDTIM ROAD,477429658,774.2298908646736,A41,True,-76.11584268485679,43.07009121378676
HOUSTON AVENUE,477438958,775.4042683240682,A41,True,-76.1122892713722,43.03903357543031
CHARMOUTH DRIVE,477442982,775.5099426905517,A41,True,-76.16410634871006,43.02131786023379
ARNOLD AVENUE,477443604,776.0600943962269,A41,True,-76.12567938344131,43.01824199637573
MAPLEHURST AVENUE,477427681,776.5670212641168,A41,True,-76.14024624438919,43.08043864882167
ROE AVENUE,477443595,777.4343604334318,A41,True,-76.12456883331105,43.01828535551247
CUMBERLAND AVENUE,477441891,778.1074527452748,A41,True,-76.11258774738205,43.02820612803374
SUNRISE DRIVE,477446287,779.0396022905103,A41,True,-76.13780247395108,42.99755262380068
HAWLEY AVENUE,477433861,779.4893843373602,A41,True,-76.14058283413104,43.0533067563126
WELLESLEY ROAD,477443532,780.3975524968973,A41,True,-76.1690443062902,43.01869511875501
WEST BEAR STREET,477430780,781.5187093069148,A31,True,-76.16517579578473,43.06501027960531
NOTTINGHAM ROAD,477441875,781.6631532791558,A31,True,-76.11148316375024,43.02828244888923
GOODRICH AVENUE,477443612,782.0633239992973,A41,True,-76.12687676379728,43.018173090013526
ALLEN STREET,477437796,782.8626185289704,A41,True,-76.11680963313788,43.044453184438275
WESTMORELAND AVENUE,477441905,783.5428591904162,A41,True,-76.1136598646474,43.02813761391763
CUMBERLAND AVENUE,477440504,783.9220771316503,A41,True,-76.11255674963483,43.03381510136736
WESTMORELAND AVENUE,477440514,784.0306824279048,A41,True,-76.11371828814096,43.033765112443426
CEDAR RIDGE APARTMENTS,477434325,784.0931544486998,A41,True,-76.10252328605107,43.052124308479414
WEST ONONDAGA STREET,477440089,784.216916484926,A31,True,-76.16849927284294,43.034192784787095
LINCOLN PARK DRIVE,477432444,784.3192130055791,A41,True,-76.13199986194329,43.057833990346
FELLOWS AVENUE,477440531,785.3122847773433,A41,True,-76.11490227670674,43.033718613256205
SOUTH CLINTON STREET,477438171,785.9650586028888,A40,True,-76.15237311124126,43.04148160800008
ACKERMAN AVENUE,477440661,786.6581770711775,A41,True,-76.12408068974878,43.0331604164513
SEELEY AVENUE,477445759,788.7575055624028,A41,True,-76.14428598981922,43.00202960994168
SOUTH GEDDES STREET,477442208,789.3965934421562,A31,True,-76.17496277458912,43.026739115727544
ANNETTA STREET,477442875,789.4434338297319,A41,True,-76.16414179555169,43.02206680923827
BURNET AVENUE,477434249,789.5508082936955,A41,True,-76.14061434189162,43.05222238088081
WESTMORELAND AVENUE,800052794,789.5799522322525,A41,True,-76.11418098226098,43.04033470122871
SOUTH AVENUE,477439227,789.8231850659558,A41,True,-76.15903024525718,43.03820327968369
WEST OSTRANDER AVENUE,477444032,790.2500211305454,A41,True,-76.14650622818026,43.01402694008712
CHESTER STREET,477440878,790.9062358117941,A41,True,-76.15758131947906,43.03245598192403
FAIRFIELD AVENUE,477443643,791.3090582767098,A41,True,-76.1639863139122,43.016977118121304
ELLIS STREET,477436704,791.7999284268196,A41,True,-76.11351616246579,43.04615872130461
STOLP AVENUE,477441274,791.878763955252,A41,True,-76.18430870112971,43.02976046130316
MIDLAND AVENUE,477445715,792.5934704969831,A31,True,-76.14714599509641,43.00433909766115
WEST COLVIN STREET,477442707,792.6831581190327,A41,True,-76.1642012947454,43.02292922452441
ERIE BOULEVARD EAST,477433496,792.8272155604612,A25,True,-76.09570324083153,43.05450111164437
ERIE BOULEVARD EAST,477433274,793.4830527015292,A25,True,-76.08937801519538,43.05511273252837
CORTLAND PLACE,477445642,793.6061870190864,A41,True,-76.15187077390316,43.00332432174662
DOLL PARKWAY,504325298,794.3177602401939,A45,True,-76.08804490709214,43.04578623332394
WEST CHELTENHAM ROAD,477446436,794.5879778726185,A41,True,-76.1449842188734,42.99511707199757
WOLCOTT TERRACE,477442104,798.1109224861906,A41,True,-76.18366858670983,43.026543783170084
BRADFORD PARKWAY,477439417,798.6748878150471,A41,True,-76.10309088269439,43.037328193209035
ALBERT ROAD,477437356,799.5677649442307,A41,True,-76.0918687328161,43.043804300515106
GREEN STREET,477432870,800.1065353472004,A41,True,-76.13469496140058,43.05689703148256
NORTH AVENUE,800048576,800.175782012886,A41,True,-76.11361922240253,43.07093383881987
WESTMORELAND AVENUE,477439248,800.2011164273198,A41,True,-76.11401844297568,43.03815647049057
MUNSON DRIVE,477446157,800.9482785692726,A41,True,-76.13981865942374,42.99931540499221
HOMECROFT ROAD,477430788,801.3268877174901,A41,True,-76.10227224088808,43.065380620202504
WEST GENESEE STREET,477433772,801.3553813724835,A21,True,-76.16455929395084,43.05350212034763
ROSS PARK,800048792,801.5910598096981,A41,True,-76.1437096893291,43.07482311346865
WEST BELDEN AVENUE,477433355,802.0052344093422,A41,True,-76.16450716764446,43.05480780392066
LAMBRETH LANE,477443777,802.8455619398538,A41,True,-76.11679608027083,43.01695651769961
COOLIDGE AVENUE,477440350,803.1475601899208,A41,True,-76.16360531615959,43.03437657744319
ROBINEAU ROAD,477443559,803.2680208343294,A41,True,-76.17048033332676,43.01855261512046
WEST CALTHROP AVENUE,477443816,803.588856521411,A41,True,-76.14662975037996,43.015677601583405
MEADOWBROOK DRIVE,477440500,804.5031566145808,A35,True,-76.1113638843433,43.03382708431065
MOSLEY DRIVE,477430771,805.2587086833208,A41,True,-76.10094142948245,43.06545793226755
HAZELWOOD AVENUE,477434706,805.4530857546238,A41,True,-76.1024032454495,43.051389520366456
WEST GENESEE STREET,477433796,806.3303589645836,A21,True,-76.16155228759084,43.05343912275621
HOBART AVENUE,477444228,806.4955354478569,A41,True,-76.14033879569043,43.0127532623227
STINARD AVENUE,477442209,807.5246747407072,A41,True,-76.17370283364583,43.026761083784585
COMSTOCK ART,600035931,807.7004669904003,A41,True,-76.12818004522822,43.02683766531177
APPLE STREET,477434747,808.6052817107641,A41,True,-76.17783226062815,43.05122963998639
SOUTH ORCHARD ROAD,477437215,809.465929969284,A41,True,-76.20437097353536,43.04455933311537
WESTMORELAND AVENUE,477439906,810.0004898628848,A41,True,-76.11387412728075,43.035949469018256
SOUTH BEECH STREET,477437133,811.1571952080121,A41,True,-76.1245564272779,43.044473328563484
PARKWAY DRIVE,477442438,811.9391316690056,A41,True,-76.16142379250897,43.02446562780561
