DHCST|NY|100|00|00|000|00|0212329|1000000US360670001001041|360670001001041|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1041|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|0|63701|1041|Block 1041|S||0|0|+43.0611732|-076.1656062|BK||99999
DHCST|NY|100|00|00|000|00|0212330|1000000US360670001001042|360670001001042|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1042|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|103428|0|1042|Block 1042|S||0|0|+43.0630403|-076.1666138|BK||99999
DHCST|NY|100|00|00|000|00|0212331|1000000US360670001001043|360670001001043|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1043|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|108651|0|1043|Block 1043|S||0|0|+43.0635414|-076.1630010|BK||99999
DHCST|NY|100|00|00|000|00|0212332|1000000US360670001001044|360670001001044|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1044|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|10375|0|1044|Block 1044|S||0|0|+43.0639437|-076.1608850|BK||99999
DHCST|NY|100|00|00|000|00|0212333|1000000US360670001001045|360670001001045|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1045|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|16463|0|1045|Block 1045|S||0|0|+43.0650153|-076.1625319|BK||99999
DHCST|NY|100|00|00|000|00|0212334|1000000US360670001001046|360670001001046|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1046|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|12644|0|1046|Block 1046|S||0|0|+43.0653285|-076.1620563|BK||99999
DHCST|NY|100|00|00|000|00|0212335|1000000US360670001001047|360670001001047|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1047|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|15901|0|1047|Block 1047|S||0|0|+43.0626117|-076.1584529|BK||99999
DHCST|NY|100|00|00|000|00|0212336|1000000US360670001001048|360670001001048|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1048|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|14123|0|1048|Block 1048|S||0|0|+43.0631484|-076.1596546|BK||99999
DHCST|NY|100|00|00|000|00|0212337|1000000US360670001001049|360670001001049|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1049|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|10790|0|1049|Block 1049|S||78|61|+43.0613732|-076.1578309|BK||99999
DHCST|NY|100|00|00|000|00|0212338|1000000US360670001001050|360670001001050|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1050|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|55085|0|1050|Block 1050|S||4|1|+43.0611916|-076.1595487|BK||99999
